fbref,name,transfermarkt,url
b74277a0,Noussair Mazraoui,340456,/noussair-mazraoui/profil/spieler/340456
b742cc0d,Marc Bartra,99922,/marc-bartra/profil/spieler/99922
b746d309,Riccardo Montolivo,19446,/riccardo-montolivo/profil/spieler/19446
b7481dc0,Erencan Yardimci,618898,/erencan-yardimci/profil/spieler/618898
b748968d,Muzinga Ngonda,426790,/ngonda-muzinga/profil/spieler/426790
b7705481,Jon Helge Tveita,128028,/jon-helge-tveita/profil/spieler/128028
b77f44a4,Marvin Friedrich,196231,/marvin-friedrich/profil/spieler/196231
b797f558,Can Bozdogan,406609,/can-bozdogan/profil/spieler/406609
b7a5bc86,Mohamed Fares,287700,/mohamed-fares/profil/spieler/287700
b7c99b9b,Victor Laguardia,67080,/victor-laguardia/profil/spieler/67080
b7ca5c51,Gabriel Paulista,149498,/gabriel-paulista/profil/spieler/149498
b7d082af,Mohamed Diame,70950,/mohamed-diame/profil/spieler/70950
b7de5bad,Victor Perea,495601,/victor-gomez/profil/spieler/495601
b7e7937d,Diego Benaglio,1667,/diego-benaglio/profil/spieler/1667
b7f2edff,Adrian Marin,295414,/adrian-marin/profil/spieler/295414
b825a650,Kevin Kampl,53418,/kevin-kampl/profil/spieler/53418
b827d5b3,Marc Albrighton,61560,/marc-albrighton/profil/spieler/61560
b82880c6,Simon Falette,170927,/simon-falette/profil/spieler/170927
b853e0ad,Fred,191614,/fred/profil/spieler/191614
b857bd29,Antonio Raillo,278296,/antonio-raillo/profil/spieler/278296
b8673e18,Johan Djourou,34561,/johan-djourou/profil/spieler/34561
b86a64b2,Joaquin Fernandez,221321,/joaquin-fernandez/profil/spieler/221321
b86fe156,Giannelli Imbula,130756,/giannelli-imbula/profil/spieler/130756
b871bf55,Nicholas Opoku,396516,/nicholas-opoku/profil/spieler/396516
b8798a46,Stanislav Kritsyuk,98547,/stanislav-kritsyuk/profil/spieler/98547
b87a2715,Adrien Regattin,126796,/adrien-regattin/profil/spieler/126796
b8814868,Vitaliy Buyalskyi,167722,/vitaliy-buyalskyi/profil/spieler/167722
b883006f,Torles Knoll,284737,/torles-knoll/profil/spieler/284737
b8836910,Celso Borges,81532,/celso-borges/profil/spieler/81532
b8a642fc,Samuel Chukwueze,401922,/samu-chukwueze/profil/spieler/401922
b8a6bf56,Luis Pedro Cavanda,102192,/luis-pedro-cavanda/profil/spieler/102192
b8ae831b,Ognjen Vranjes,94807,/ognjen-vranjes/profil/spieler/94807
b8c1de25,Maxime Gonalons,60542,/maxime-gonalons/profil/spieler/60542
b8d22478,Samuel Kalu,424051,/samuel-kalu/profil/spieler/424051
b8e740fb,Ryan Gravenberch,478573,/ryan-gravenberch/profil/spieler/478573
b921a3aa,Bruno Paz,314963,/bruno-paz/profil/spieler/314963
b92b456a,Marc Cardona,443222,/marc-cardona/profil/spieler/443222
b92edde2,Maxime Poundje,126528,/maxime-poundje/profil/spieler/126528
b931d9d1,Adama Mbengue,230066,/adama-mbengue/profil/spieler/230066
b937e490,Ruben Vinagre,357158,/ruben-vinagre/profil/spieler/357158
b93b7882,Mathew Leckie,126214,/mathew-leckie/profil/spieler/126214
b94b8be1,Adil Aouchiche,569385,/adil-aouchiche/profil/spieler/569385
b956af7d,Isaac Kiese Thelin,201311,/isaac-kiese-thelin/profil/spieler/201311
b96b595c,Francesco Acerbi,131075,/francesco-acerbi/profil/spieler/131075
b9814dcc,Nicolas Perez,98339,/nicolas-perez/profil/spieler/98339
b98570d1,Jake Livermore,61832,/jake-livermore/profil/spieler/61832
b98cea65,Danijel Petkovic,188930,/danijel-petkovic/profil/spieler/188930
b997c3de,Mateus Uribe,214538,/mateus-uribe/profil/spieler/214538
b99bec05,Issiaga Sylla,220878,/issiaga-sylla/profil/spieler/220878
b9ebc83e,Shawn Parker,89659,/shawn-parker/profil/spieler/89659
b9fbae28,NGolo Kante,225083,/ngolo-kante/profil/spieler/225083
ba06950a,Jagos Vukovic,46894,/jagos-vukovic/profil/spieler/46894
ba115a40,Sebastien Haller,181375,/sebastien-haller/profil/spieler/181375
ba1e04b3,Pedro Obiang,101213,/pedro-obiang/profil/spieler/101213
ba23a904,Jan Vertonghen,43250,/jan-vertonghen/profil/spieler/43250
ba3378a5,Marcus Antonsson,171676,/marcus-antonsson/profil/spieler/171676
ba3ca78f,Roberto,37403,/roberto/profil/spieler/37403
ba3d3bea,Danilo Cataldi,199733,/danilo-cataldi/profil/spieler/199733
ba5004e1,Damian Suarez,76746,/damian-suarez/profil/spieler/76746
ba5a9545,Pablo Hervias,142027,/pablo-hervias/profil/spieler/142027
ba71d071,Pedro Alcala,51663,/pedro-alcala/profil/spieler/51663
baa82726,Alexandru Baluta,212746,/alexandru-baluta/profil/spieler/212746
bac46a10,Lisandro Martinez,480762,/lisandro-martinez/profil/spieler/480762
bad38a94,Didac Vila,67090,/didac-vila/profil/spieler/67090
baf5665c,Cristian Ganea,262117,/cristian-ganea/profil/spieler/262117
bafcf742,Filip Stojkovic,139751,/filip-stojkovic/profil/spieler/139751
bb08bce9,Omar Alderete,353032,/omar-alderete/profil/spieler/353032
bb17ccd0,Attila Fiola,108669,/attila-fiola/profil/spieler/108669
bb25c778,Thomas Kraft,39732,/thomas-kraft/profil/spieler/39732
bb300266,Aatif Chahechouhe,73480,/aatif-chahechouhe/profil/spieler/73480
bb4a42be,Yannis Salibur,79893,/yannis-salibur/profil/spieler/79893
bb4b1242,Sergi Enrich,81988,/sergi-enrich/profil/spieler/81988
bb5fbd2b,Solly March,209212,/solly-march/profil/spieler/209212
bb7337cc,Paulinho,57229,/paulinho/profil/spieler/57229
bb8a42fa,Adam Bodzek,20778,/adam-bodzek/profil/spieler/20778
bba30585,Diego Llorente,246291,/diego-llorente/profil/spieler/246291
bbafc0c4,Cristian Ansaldi,55854,/cristian-ansaldi/profil/spieler/55854
bbb496b5,Taleb Tawatha,60761,/taleb-tawatha/profil/spieler/60761
bbd86530,Christopher Lenz,159844,/christopher-lenz/profil/spieler/159844
bbddc31f,Sasa Zdjelar,171072,/sasa-zdjelar/profil/spieler/171072
bbe88396,Aly Abeid,393436,/aly-abeid/profil/spieler/393436
bc0bfc64,Josh Maja,453824,/josh-maja/profil/spieler/453824
bc249af8,Jessic Ngankam,448177,/jessic-ngankam/profil/spieler/448177
bc270726,Regis Gurtner,39918,/regis-gurtner/profil/spieler/39918
bc5b5be5,Fredy Montero,73852,/fredy-montero/profil/spieler/73852
bc61cc65,Inigo Perez,71579,/inigo-perez/profil/spieler/71579
bc6bd723,Alassane Plea,167329,/alassane-plea/profil/spieler/167329
bc6f5f06,Sergi Gomez,92947,/sergi-gomez/profil/spieler/92947
bc7b4580,Fabio,61891,/fabio/profil/spieler/61891
bc7dc64d,Bukayo Saka,433177,/bukayo-saka/profil/spieler/433177
bca21ef3,Roberto Santamaria,35541,/roberto-santamaria/profil/spieler/35541
bcb2ccd8,Peter Gulacsi,57071,/peter-gulacsi/profil/spieler/57071
bcb98316,Loic Puyo,170916,/loic-puyo/profil/spieler/170916
bcc81786,Kelvin Amian,344072,/kelvin-amian/profil/spieler/344072
bced0375,Ibrahim Sangare,375885,/ibrahim-sangare/profil/spieler/375885
bcf1b2e9,Baptiste Reynet,190786,/baptiste-reynet/profil/spieler/190786
bd142efb,Jonathan Tah,196357,/jonathan-tah/profil/spieler/196357
bd20f4eb,Aleksei Sutormin,217033,/aleksey-sutormin/profil/spieler/217033
bd3b9a9f,Xisco Campos,70946,/xisco-campos/profil/spieler/70946
bd3e08b6,Utku Yuvakuran,342995,/utku-yuvakuran/profil/spieler/342995
bd46bd6d,Marco Aratore,86788,/marco-aratore/profil/spieler/86788
bd4f5f94,Andrea Raggi,28845,/andrea-raggi/profil/spieler/28845
bd527260,Kingsley Schindler,153678,/kingsley-schindler/profil/spieler/153678
bd6351cd,Joao Cancelo,182712,/joao-cancelo/profil/spieler/182712
bd7d2e6d,Timo Baumgartl,187491,/timo-baumgartl/profil/spieler/187491
bd84fc61,Pasquale Schiattarella,56762,/pasquale-schiattarella/profil/spieler/56762
bd8a7d05,Sam Field,387331,/sam-field/profil/spieler/387331
bd992863,Tobias Raschl,384745,/tobias-raschl/profil/spieler/384745
bda6ffd4,Claudio Yacob,45330,/claudio-yacob/profil/spieler/45330
bdb624a3,Oihan Sancet,571020,/oihan-sancet/profil/spieler/571020
bdc74a8f,Gonzalo Villar,398163,/gonzalo-villar/profil/spieler/398163
bdc8912c,Philipp Wiesinger,159139,/philipp-wiesinger/profil/spieler/159139
bdd0692f,Mattia Sprocati,199274,/mattia-sprocati/profil/spieler/199274
bdedd861,Rachid Alioui,193130,/rachid-alioui/profil/spieler/193130
bdedffac,Orjan Nyland,73517,/orjan-nyland/profil/spieler/73517
bdef8cdb,Jordi Calavera,286849,/jordi-calavera/profil/spieler/286849
bdf7b97d,Fernando Torres,7767,/fernando-torres/profil/spieler/7767
bdf8165d,Richard Almeida,144781,/richard/profil/spieler/144781
be13e5a8,Stefan Bajic,465836,/stefan-bajic/profil/spieler/465836
be170419,Unai Nunez,338285,/unai-nunez/profil/spieler/338285
be2706c0,Mergim Vojvoda,336125,/mergim-vojvoda/profil/spieler/336125
be3a0121,Jonas Ramalho,69660,/jonas-ramalho/profil/spieler/69660
be42a291,Hannes Wolf,321070,/hannes-wolf/profil/spieler/321070
be4e7e47,Lucas Souza,216259,/lucas-souza/profil/spieler/216259
be4fede9,Ibrahima Cisse,160380,/ibrahima-cisse/profil/spieler/160380
be5e1c4c,Dawid Kownacki,208167,/dawid-kownacki/profil/spieler/208167
be765073,James Tavernier,62094,/james-tavernier/profil/spieler/62094
be927d03,Ashley Young,14086,/ashley-young/profil/spieler/14086
be9938ed,Timo Letschert,231378,/timo-letschert/profil/spieler/231378
beae3a73,Renaud Ripart,234802,/renaud-ripart/profil/spieler/234802
beb391dd,Maxwel Cornet,234781,/maxwel-cornet/profil/spieler/234781
beb6c168,Abzal Beisebekov,198770,/abzal-beysebekov/profil/spieler/198770
beb882a8,Maximilian Eggestein,190284,/maximilian-eggestein/profil/spieler/190284
bece776f,Nabil Fekir,203496,/nabil-fekir/profil/spieler/203496
beda9675,Ahmed Kutucu,452084,/ahmed-kutucu/profil/spieler/452084
bee0bab1,Karim Bellarabi,61087,/karim-bellarabi/profil/spieler/61087
bee704fc,Nikola Milenkovic,413507,/nikola-milenkovic/profil/spieler/413507
beec76cc,Peter Olayinka,248393,/peter-olayinka/profil/spieler/248393
bef09ca8,Mikhail Lysov,289590,/mikhail-lysov/profil/spieler/289590
bef0a7ac,Dario Benedetto,92693,/dario-benedetto/profil/spieler/92693
bef22bc4,Matheus Pereira da Silva,323934,/matheus/profil/spieler/323934
beff5d14,Gilles Sunu,54933,/gilles-sunu/profil/spieler/54933
bf075f6b,Roland Sallai,332798,/roland-sallai/profil/spieler/332798
bf12926c,Diego Lainez,371174,/diego-lainez/profil/spieler/371174
bf13975c,Zan Majer,180805,/zan-majer/profil/spieler/180805
bf168004,Stefano Turati,543666,/stefano-turati/profil/spieler/543666
bf309d24,Amadou Diawara,355501,/amadou-diawara/profil/spieler/355501
bf354e77,Jordan Nkololo,228434,/jordan-nkololo/profil/spieler/228434
bf39bdec,Ernesto Torregrossa,159883,/ernesto-torregrossa/profil/spieler/159883
bf4d31d3,Giacomo Vrioni,363178,/giacomo-vrioni/profil/spieler/363178
bf54c8cc,Izzy Brown,245805,/izzy-brown/profil/spieler/245805
bf57eaab,Federico Bonazzoli,241527,/federico-bonazzoli/profil/spieler/241527
bf59c794,Ravel Morrison,128907,/ravel-morrison/profil/spieler/128907
bf721ea0,Charlie Gilmour,293726,/charlie-gilmour/profil/spieler/293726
bf8fad51,Kortney Hause,233124,/kortney-hause/profil/spieler/233124
bf97c188,Gabriel Mercado,45319,/gabriel-mercado/profil/spieler/45319
bf9d9070,Leopold Zingerle,160971,/leopold-zingerle/profil/spieler/160971
bfae110f,Wesley Moraes,381362,/wesley/profil/spieler/381362
bfb15d99,Koke Vegas,299715,/koke-vegas/profil/spieler/299715
bfc5768b,Denys Harmash,70754,/denys-garmash/profil/spieler/70754
bfcef334,Cheick Traore,378965,/cheick-traore/profil/spieler/378965
bfd381b3,Iddrisu Baba,442805,/iddrisu-baba/profil/spieler/442805
bfdb33aa,Ismaila Sarr,410225,/ismaila-sarr/profil/spieler/410225
bfe272bd,Mahmut Tekdemir,54177,/mahmut-tekdemir/profil/spieler/54177
c00097d2,Rober,387129,/rober-pier/profil/spieler/387129
c0027d2d,Matthew Longstaff,484387,/matthew-longstaff/profil/spieler/484387
c010b898,Federico Barba,165873,/federico-barba/profil/spieler/165873
c01c66d9,Bastos,195810,/bastos/profil/spieler/195810
c01f247a,Daniil Kulikov,425756,/daniil-kulikov/profil/spieler/425756
c05d65d1,Sami Ben Amar,524318,/sami-ben-amar/profil/spieler/524318
c05dfb74,Iker Muniain,54235,/iker-muniain/profil/spieler/54235
c0617e2b,Dani Ceballos,319745,/dani-ceballos/profil/spieler/319745
c067631c,Ryan Fredericks,140191,/ryan-fredericks/profil/spieler/140191
c06d1086,Paul Onuachu,272855,/paul-onuachu/profil/spieler/272855
c082d484,Roman Bezjak,80672,/roman-bezjak/profil/spieler/80672
c089980e,Vladimir Stojkovic,34400,/vladimir-stojkovic/profil/spieler/34400
c0a0c18f,Jairo Samperio,171167,/jairo-samperio/profil/spieler/171167
c0b1a6da,Axel Werner,236734,/axel-werner/profil/spieler/236734
c0b3669f,Randal Kolo Muani,487969,/randal-kolo-muani/profil/spieler/487969
c0c7ff58,Fabian Ruiz Pena,350219,/fabian-ruiz/profil/spieler/350219
c0cddebe,Blaise Matuidi,33923,/blaise-matuidi/profil/spieler/33923
c0dc9fc7,Aron Johannsson,119169,/aron-johannsson/profil/spieler/119169
c0de5ff5,Alberto Lopez,307805,/alberto-lopez/profil/spieler/307805
c0e27d1a,David Luiz,46741,/david-luiz/profil/spieler/46741
c121a641,Rais MBolhi,33465,/rais-mbolhi/profil/spieler/33465
c13c24c8,Kieron Freeman,158703,/kieron-freeman/profil/spieler/158703
c14bc029,Saul Niguez,148928,/saul-niguez/profil/spieler/148928
c15d1af9,Aleksandar Tonev,87282,/aleksandar-tonev/profil/spieler/87282
c17bfb65,Joelinton,333241,/joelinton/profil/spieler/333241
c18d22f5,Peter Pekarik,51100,/peter-pekarik/profil/spieler/51100
c1b16364,Marvin Gakpa,170976,/marvin-gakpa/profil/spieler/170976
c1b7847c,Konrad Laimer,223967,/konrad-laimer/profil/spieler/223967
c1bcb2df,Riccardo Doratiotto,418881,/riccardo-doratiotto/profil/spieler/418881
c1c2c925,Sandro,74590,/sandro/profil/spieler/74590
c1d18f10,Bostjan Cesar,24606,/bostjan-cesar/profil/spieler/24606
c1febb46,Somalia,148754,/somalia/profil/spieler/148754
c2009df3,Jonas Hector,108537,/jonas-hector/profil/spieler/108537
c204f844,Yaya Toure,13091,/yaya-toure/profil/spieler/13091
c20bdcd7,Reinildo Mandava,240692,/reinildo-mandava/profil/spieler/240692
c2111b45,Jesus Vallejo,251896,/jesus-vallejo/profil/spieler/251896
c21fb312,Jann Fiete Arp,343337,/fiete-arp/profil/spieler/343337
c2211709,Ellyes Skhiri,290587,/ellyes-skhiri/profil/spieler/290587
c2304da8,Hatem Abd Elhamed,176990,/hatem-abd-elhamed/profil/spieler/176990
c235e803,Matteo Gabbia,323167,/matteo-gabbia/profil/spieler/323167
c23c8e0d,George Puscas,208690,/george-pu%C8%99ca%C8%99/profil/spieler/208690
c24544c7,Ruud Vormer,45864,/ruud-vormer/profil/spieler/45864
c24dba2a,Andre Gray,120565,/andre-gray/profil/spieler/120565
c252c705,Gaetan Poussin,344591,/gaetan-poussin/profil/spieler/344591
c2604e3c,Tomane,139393,/tomane/profil/spieler/139393
c26a3918,Vincent Manceau,83132,/vincent-manceau/profil/spieler/83132
c27ae377,Maximiliano Lovera,441422,/maximiliano-lovera/profil/spieler/441422
c27dfb82,Anthony Goncalves,111528,/anthony-goncalves/profil/spieler/111528
c2846353,Marc Navarro,335245,/marc-navarro/profil/spieler/335245
c2a6033c,Zakaria Aboukhlal,393238,/zakaria-aboukhlal/profil/spieler/393238
c2c29554,Charles Kabore,57402,/charles-kabore/profil/spieler/57402
c2e41cfb,Vasilios Barkas,248658,/vasilis-barkas/profil/spieler/248658
c2f9d19f,Neil Taylor,67416,/neil-taylor/profil/spieler/67416
c311243f,Dennis Aogo,19354,/dennis-aogo/profil/spieler/19354
c316607a,Vlad Chiriches,123261,/vlad-chiriche%C8%99/profil/spieler/123261
c32e457e,Luka Simunovic,346524,/luka-simunovic/profil/spieler/346524
c33ee247,Juan Villar,85500,/juan-villar/profil/spieler/85500
c3512013,Johann Obiang,254358,/johann-obiang/profil/spieler/254358
c35363f2,Davit Skhirtladze,174001,/davit-skhirtladze/profil/spieler/174001
c3725db2,Yoann Salmier,351843,/yoann-salmier/profil/spieler/351843
c375dfa5,Andrea La Mantia,134983,/andrea-la-mantia/profil/spieler/134983
c3767acc,Luis Aurelio,236748,/luis-aurelio/profil/spieler/236748
c39d9657,Stephane Mbia,27470,/stephane-mbia/profil/spieler/27470
c3a8bcd8,Lasse Schone,34784,/lasse-schone/profil/spieler/34784
c3b6fa1e,Loic Nego,122840,/loic-nego/profil/spieler/122840
c3e39f12,Fraser Forster,52570,/fraser-forster/profil/spieler/52570
c3e4ecbb,Jordan Lefort,192492,/jordan-lefort/profil/spieler/192492
c3ee18ef,Lucas Hernandez,281963,/lucas-hernandez/profil/spieler/281963
c3fd9887,Vedad Ibisevic,21175,/vedad-ibisevic/profil/spieler/21175
c40b6180,Adam Webster,212847,/adam-webster/profil/spieler/212847
c414df9d,Mattia Valoti,167741,/mattia-valoti/profil/spieler/167741
c41f7379,Philipp Pentke,8246,/philipp-pentke/profil/spieler/8246
c43e5e7e,Junior Moraes,52915,/junior-moraes/profil/spieler/52915
c44a1d58,Bibras Natkho,56976,/bibras-natcho/profil/spieler/56976
c455a2b2,Dejan Ljubicic,287188,/dejan-ljubicic/profil/spieler/287188
c459a650,Joakim Maehle,369674,/joakim-maehle/profil/spieler/369674
c45a34e7,Dominik Reiter,307667,/dominik-reiter/profil/spieler/307667
c46fa34c,Youssef Ait Bennasser,265569,/youssef-ait-bennasser/profil/spieler/265569
c47541e0,Bertrand Traore,131996,/bertrand-traore/profil/spieler/131996
c476b0c0,Michael Rensing,2421,/michael-rensing/profil/spieler/2421
c492c9f0,Zvonimir Sarlija,375856,/zvonimir-sarlija/profil/spieler/375856
c49afee6,Seydou Doumbia,75287,/seydou-doumbia/profil/spieler/75287
c4af5889,Chuca,399779,/chuca/profil/spieler/399779
c4b8bcf4,Charles,154059,/charles/profil/spieler/154059
c4bbea9f,Vitorino Hilton,4811,/hilton/profil/spieler/4811
c4e87b8b,Wout Weghorst,228645,/wout-weghorst/profil/spieler/228645
c4efe2b4,Gabriele Moncini,238977,/gabriele-moncini/profil/spieler/238977
c4f573f4,Andrea Seculin,85380,/andrea-seculin/profil/spieler/85380
c4f97172,Eros Schiavon,23366,/eros-schiavon/profil/spieler/23366
c50281a0,Lars Bender,30059,/lars-bender/profil/spieler/30059
c50cee19,Andreas Skov Olsen,432982,/andreas-skov-olsen/profil/spieler/432982
c50e5bba,Douglas Santos,220793,/douglas-santos/profil/spieler/220793
c5224618,Marek Suchy,34542,/marek-suchy/profil/spieler/34542
c53083ad,Bryan Dabo,149446,/bryan-dabo/profil/spieler/149446
c54ea7f0,Michael Liendl,17057,/michael-liendl/profil/spieler/17057
c56dc39e,Rafael Toloi,72441,/rafael-toloi/profil/spieler/72441
c56ee8f7,Gaetan Coucke,338651,/gaetan-coucke/profil/spieler/338651
c58270f8,Souleymane Camara,5303,/souleymane-camara/profil/spieler/5303
c5942695,Rolando Aarons,258188,/rolando-aarons/profil/spieler/258188
c596fcb0,Callum Wilson,123682,/callum-wilson/profil/spieler/123682
c59f90b0,Edgaras Dubickas,395295,/edgaras-dubickas/profil/spieler/395295
c5a500ca,Max Gradel,28140,/max-gradel/profil/spieler/28140
c5adc293,Faouzi Ghoulam,126656,/faouzi-ghoulam/profil/spieler/126656
c5b7c315,Michael Keane,118534,/michael-keane/profil/spieler/118534
c5bdb6e3,Reiss Nelson,340325,/reiss-nelson/profil/spieler/340325
c5ea2dab,Bruno Viana,411838,/bruno-viana/profil/spieler/411838
c5eaff5c,Ager Aketxe,158057,/ager-aketxe/profil/spieler/158057
c5f13182,Joe Lolley,287167,/joe-lolley/profil/spieler/287167
c5fa58ea,Pedro Mosquera,44069,/pedro-mosquera/profil/spieler/44069
c5fd13e9,Omer Toprak,43512,/omer-toprak/profil/spieler/43512
c603ad6a,Boli Bolingoli Mbombo,168156,/boli-bolingoli/profil/spieler/168156
c6056d58,Kamil Glik,46552,/kamil-glik/profil/spieler/46552
c61f1719,James Collins,62640,/james-collins/profil/spieler/12691
c631f952,Jonas Omlin,247915,/jonas-omlin/profil/spieler/247915
c63f6e46,Youssef El Arabi,96533,/youssef-el-arabi/profil/spieler/96533
c64c254c,Philipp Schobesberger,190848,/philipp-schobesberger/profil/spieler/190848
c6500a29,Emilio Zelaya,30832,/emilio-zelaya/profil/spieler/30832
c650629d,Younousse Sankhare,55409,/younousse-sankhare/profil/spieler/55409
c6608135,Darko Churlinov,386786,/darko-churlinov/profil/spieler/386786
c6637acf,Caiuby,54137,/caiuby/profil/spieler/54137
c67836b8,Enrico Bearzotti,297731,/enrico-bearzotti/profil/spieler/297731
c67b8590,Denis Glushakov,55336,/denis-glushakov/profil/spieler/55336
c67cd65c,Ruben Vezo,257851,/ruben-vezo/profil/spieler/257851
c6896eab,Chris Lowe,55125,/chris-lowe/profil/spieler/55125
c691bfe2,Sadio Mane,200512,/sadio-mane/profil/spieler/200512
c693347d,Andreas Cornelius,203412,/andreas-cornelius/profil/spieler/203412
c693cf7c,Adrian Ramos,73782,/adrian-ramos/profil/spieler/73782
c699e60c,Alexander Gerndt,45881,/alexander-gerndt/profil/spieler/45881
c69ef855,Alexis Blin,236041,/alexis-blin/profil/spieler/236041
c6ac6579,Kostas Mitroglou,34944,/konstantinos-mitroglou/profil/spieler/34944
c6dc9ecd,Harry Wilson,279455,/harry-wilson/profil/spieler/279455
c6dd017b,Dmytro Kravchenko,255638,/dmytro-kravchenko/profil/spieler/255638
c6dda86e,Isaac Cofie,99327,/isaac-cofie/profil/spieler/99327
c6e5d20f,Thiago Mendes,135617,/thiago-mendes/profil/spieler/135617
c6e7789b,Fatih Aksoy,338794,/fatih-aksoy/profil/spieler/338794
c6e8cf1f,Sasa Lukic,245056,/sasa-lukic/profil/spieler/245056
c7069d87,Tonny Vilhena,182581,/tonny-vilhena/profil/spieler/182581
c707411f,Kostas Manolas,104752,/konstantinos-manolas/profil/spieler/104752
c70b221c,Birk Risa,331575,/birk-risa/profil/spieler/331575
c710f7d5,Mirko Valdifiori,84903,/mirko-valdifiori/profil/spieler/84903
c71e97ba,Serhiy Sydorchuk,124182,/sergiy-sydorchuk/profil/spieler/124182
c7259b83,Rolando Mandragora,308279,/rolando-mandragora/profil/spieler/308279
c738a5ec,Rochinha,290336,/rochinha/profil/spieler/290336
c73ada83,Will Norris,285033,/will-norris/profil/spieler/285033
c7429db3,Robert Ibanez,242532,/rober-ibanez/profil/spieler/242532
c7526c18,Steven Nzonzi,73734,/steven-nzonzi/profil/spieler/73734
c75b6a02,Andrea Bertolacci,99227,/andrea-bertolacci/profil/spieler/99227
c76577a0,Cristian Lopez,114282,/cristian-lopez/profil/spieler/114282
c76b7567,Adrien Thomasson,215977,/adrien-thomasson/profil/spieler/215977
c77a8043,Antonio Puertas,262365,/antonio-puertas/profil/spieler/262365
c77be0cf,Pedro Pereira,314965,/pedro-pereira/profil/spieler/314965
c7842dab,Erick Gutierrez,298796,/erick-gutierrez/profil/spieler/298796
c78b352d,Thierry Correia,367466,/thierry-correia/profil/spieler/367466
c795c408,Jonathan Panzo,392777,/jonathan-panzo/profil/spieler/392777
c7e9eefb,Ibrahima Seck,209933,/ibrahima-seck/profil/spieler/209933
c801616a,Thomas Mangani,18934,/thomas-mangani/profil/spieler/18934
c8090cb3,Theo Valls,341396,/theo-valls/profil/spieler/341396
c818c4d9,Luca Zidane,283489,/luca-zidane/profil/spieler/283489
c83623e2,Andrei Burca,289308,/andrei-burca/profil/spieler/289308
c886b062,Jefferson Farfan,16649,/jefferson-farfan/profil/spieler/16649
c89e8aae,Pavao Pervan,51977,/pavao-pervan/profil/spieler/51977
c8a88acd,Silvio Proto,12518,/silvio-proto/profil/spieler/12518
c8aa95da,Fabian Schar,135343,/fabian-schar/profil/spieler/135343
c8bfb695,Trent Sainsbury,145840,/trent-sainsbury/profil/spieler/145840
c8c02ac7,Mehdi Zeffane,118303,/mehdi-zeffane/profil/spieler/118303
c8c0dccd,Manolo Portanova,394304,/manolo-portanova/profil/spieler/394304
c8c60119,Almamy Toure,216181,/almamy-toure/profil/spieler/216181
c8cfb04d,Georg Teigl,81698,/georg-teigl/profil/spieler/81698
c8d7131c,Ridgeciano Haps,228444,/ridgeciano-haps/profil/spieler/228444
c8e25f78,Gotoku Sakai,103310,/gotoku-sakai/profil/spieler/103310
c8e65157,Milos Degenek,187353,/milos-degenek/profil/spieler/187353
c904f3d5,Ruben Semedo,197602,/ruben-semedo/profil/spieler/197602
c906ce0f,Pepe,14132,/pepe/profil/spieler/14132
c90977db,Fabian Orellana,60890,/fabian-orellana/profil/spieler/60890
c90b2e8f,Jozo Simunovic,131327,/jozo-simunovic/profil/spieler/131327
c92e1a31,Kelechi Iheanacho,295330,/kelechi-iheanacho/profil/spieler/295330
c931d9f9,Daniel James,319301,/daniel-james/profil/spieler/319301
c93231dc,Anuar,327126,/anuar/profil/spieler/327126
c93a0fd3,Sabir Bougrine,318904,/sabir-bougrine/profil/spieler/318904
c951a6df,Isaac Hayden,206225,/isaac-hayden/profil/spieler/206225
c952f633,Ulisses Garcia,192616,/ulisses-garcia/profil/spieler/192616
c9bdb329,Dorukhan Tokoz,275935,/dorukhan-tokoz/profil/spieler/275935
c9cb972b,Jaume Domenech,227805,/jaume-domenech/profil/spieler/227805
c9e39d91,Brais Mendez,309110,/brais-mendez/profil/spieler/309110
c9e99e49,Dani Alves,15951,/dani-alves/profil/spieler/15951
ca033449,Camora,44698,/camora/profil/spieler/44698
ca241ad3,Djavan Anderson,215089,/djavan-anderson/profil/spieler/215089
ca2bc3df,Jose Izquierdo,147094,/jose-izquierdo/profil/spieler/147094
ca3e2783,Nikola Stojiljkovic,113504,/nikola-stojiljkovic/profil/spieler/113504
ca45605e,Patson Daka,365172,/patson-daka/profil/spieler/365172
ca607d59,Noah Okafor,346890,/noah-okafor/profil/spieler/346890
ca618d23,Lucas Holer,248999,/lucas-holer/profil/spieler/248999
ca6edaa0,Luka Romero,769063,/luka-romero/profil/spieler/769063
ca8033cb,Lukas Klostermann,215599,/lukas-klostermann/profil/spieler/215599
ca9178af,Beni Baningime,399369,/beni-baningime/profil/spieler/399369
caa1a7f0,Michael Obafemi,444208,/michael-obafemi/profil/spieler/444208
cac2537b,Enis Bardhi,245014,/enis-bardhi/profil/spieler/245014
cac55e10,Niclas Thiede,348778,/niclas-thiede/profil/spieler/348778
cac76a72,Stephane Ruffier,39910,/stephane-ruffier/profil/spieler/39910
cacadf4f,Luis Advincula,103890,/luis-advincula/profil/spieler/103890
caffaf5a,Maya Yoshida,81789,/maya-yoshida/profil/spieler/81789
cb4f24c6,Joe Hart,40204,/joe-hart/profil/spieler/40204
cb574619,Hugo Mallo,119905,/hugo-mallo/profil/spieler/119905
cb641b9d,Roman Yaremchuk,221958,/roman-yaremchuk/profil/spieler/221958
cb7786d5,Stathis Aloneftis,27240,/stathis-aloneftis/profil/spieler/27240
