,match_stats_key,match_id,possession_x,possession_y,fouls_x,fouls_y,corners_x,corners_y,crosses_x,crosses_y,touches_x,touches_y,tackles_x,tackles_y,interceptions_x,interceptions_y,aerials_won_x,aerials_won_y,clearances_x,clearances_y,offsides_x,offsides_y,goal_kicks_x,goal_kicks_y,throw_ins_x,throw_ins_y,long_balls_x,long_balls_y
120,120,937c962a,0.36,0.64,20.0,13.0,0.0,7.0,5.0,8.0,518.0,808.0,23.0,19.0,20.0,9.0,6.0,20.0,27.0,15.0,4.0,2.0,6.0,2.0,23.0,23.0,71.0,57.0
121,121,510f2e4a,0.68,0.32,15.0,8.0,9.0,3.0,24.0,5.0,842.0,474.0,19.0,18.0,9.0,14.0,9.0,11.0,18.0,31.0,5.0,0.0,6.0,16.0,18.0,19.0,77.0,56.0
122,122,b1d57dce,0.59,0.41,18.0,17.0,4.0,3.0,9.0,9.0,605.0,471.0,22.0,27.0,4.0,15.0,29.0,19.0,24.0,31.0,1.0,1.0,6.0,10.0,24.0,28.0,65.0,73.0
123,123,ca1491c0,0.65,0.35,15.0,19.0,7.0,4.0,16.0,5.0,704.0,444.0,25.0,27.0,8.0,6.0,22.0,14.0,23.0,33.0,3.0,1.0,4.0,12.0,29.0,14.0,38.0,66.0
124,124,213ca3fd,0.54,0.46,16.0,16.0,4.0,2.0,10.0,11.0,646.0,568.0,25.0,23.0,11.0,4.0,29.0,20.0,32.0,36.0,0.0,1.0,2.0,9.0,23.0,23.0,69.0,71.0
125,125,4112421a,0.43,0.57,8.0,17.0,6.0,5.0,11.0,17.0,558.0,689.0,15.0,15.0,16.0,7.0,8.0,7.0,22.0,21.0,1.0,5.0,7.0,8.0,10.0,15.0,62.0,52.0
126,126,123f83ae,0.6,0.4,13.0,13.0,8.0,5.0,18.0,15.0,740.0,578.0,13.0,14.0,13.0,9.0,22.0,25.0,31.0,49.0,2.0,0.0,6.0,6.0,32.0,28.0,80.0,52.0
127,127,adb3ac02,0.55,0.45,16.0,16.0,6.0,2.0,15.0,16.0,615.0,546.0,20.0,21.0,12.0,19.0,13.0,17.0,28.0,34.0,0.0,0.0,5.0,10.0,30.0,26.0,63.0,87.0
128,128,63978a6a,0.61,0.39,18.0,19.0,6.0,4.0,9.0,8.0,725.0,517.0,10.0,22.0,11.0,10.0,18.0,20.0,36.0,28.0,1.0,3.0,5.0,5.0,33.0,25.0,74.0,102.0
129,129,d24ad27a,0.66,0.34,9.0,7.0,4.0,2.0,16.0,4.0,890.0,527.0,18.0,17.0,10.0,6.0,15.0,21.0,25.0,46.0,1.0,1.0,7.0,10.0,41.0,22.0,65.0,74.0
130,130,ff7fdc64,0.52,0.48,17.0,16.0,5.0,5.0,13.0,11.0,660.0,632.0,18.0,20.0,12.0,6.0,15.0,20.0,12.0,38.0,2.0,4.0,1.0,6.0,19.0,23.0,56.0,80.0
131,131,3b9df3e3,0.52,0.48,13.0,9.0,8.0,10.0,5.0,9.0,675.0,629.0,21.0,27.0,7.0,9.0,9.0,6.0,18.0,15.0,2.0,3.0,4.0,7.0,18.0,10.0,39.0,43.0
132,132,bbc05ea2,0.35,0.65,24.0,19.0,4.0,9.0,7.0,23.0,411.0,644.0,28.0,10.0,8.0,4.0,20.0,21.0,40.0,36.0,3.0,0.0,7.0,4.0,20.0,30.0,87.0,68.0
133,133,ae539f2b,0.38,0.62,13.0,16.0,2.0,1.0,8.0,10.0,543.0,744.0,26.0,27.0,22.0,14.0,30.0,11.0,61.0,22.0,0.0,3.0,6.0,9.0,28.0,27.0,56.0,77.0
134,134,c3bfaffc,0.59,0.41,15.0,11.0,11.0,3.0,12.0,6.0,637.0,523.0,19.0,16.0,8.0,25.0,29.0,23.0,27.0,47.0,2.0,1.0,2.0,13.0,31.0,22.0,59.0,77.0
135,135,a1893670,0.48,0.52,10.0,20.0,6.0,9.0,7.0,21.0,593.0,605.0,17.0,20.0,7.0,4.0,13.0,16.0,43.0,13.0,1.0,2.0,13.0,4.0,11.0,21.0,86.0,53.0
136,136,7911edf3,0.44,0.56,11.0,16.0,5.0,3.0,14.0,6.0,594.0,723.0,22.0,17.0,9.0,1.0,24.0,24.0,27.0,36.0,0.0,2.0,6.0,12.0,26.0,26.0,78.0,83.0
137,137,644c1529,0.41,0.59,16.0,7.0,2.0,6.0,11.0,7.0,564.0,766.0,17.0,14.0,11.0,8.0,17.0,18.0,27.0,23.0,0.0,0.0,12.0,14.0,10.0,23.0,57.0,62.0
138,138,5c318430,0.65,0.35,9.0,29.0,9.0,3.0,23.0,5.0,696.0,481.0,27.0,27.0,7.0,14.0,41.0,29.0,24.0,55.0,1.0,1.0,7.0,12.0,30.0,25.0,68.0,84.0
139,139,4d86918b,0.57,0.43,13.0,19.0,0.0,3.0,11.0,6.0,783.0,618.0,19.0,19.0,13.0,16.0,12.0,23.0,24.0,16.0,4.0,2.0,9.0,7.0,22.0,20.0,80.0,74.0
140,140,0e20e687,0.54,0.46,13.0,18.0,2.0,3.0,11.0,13.0,622.0,546.0,23.0,17.0,11.0,14.0,20.0,14.0,16.0,19.0,1.0,1.0,7.0,4.0,28.0,23.0,38.0,53.0
141,141,5bc98bc7,0.48,0.52,10.0,29.0,5.0,1.0,13.0,7.0,596.0,599.0,19.0,24.0,11.0,14.0,25.0,15.0,25.0,18.0,5.0,1.0,7.0,13.0,25.0,31.0,71.0,71.0
142,142,ed957090,0.81,0.19,8.0,19.0,13.0,1.0,34.0,3.0,993.0,329.0,18.0,20.0,11.0,12.0,12.0,19.0,9.0,39.0,2.0,0.0,3.0,17.0,16.0,11.0,46.0,52.0
143,143,7bdb23f3,0.43,0.57,11.0,13.0,5.0,8.0,5.0,13.0,535.0,627.0,22.0,17.0,8.0,8.0,23.0,25.0,44.0,32.0,2.0,3.0,8.0,3.0,17.0,25.0,70.0,64.0
144,144,73de6f40,0.54,0.46,8.0,16.0,9.0,4.0,9.0,16.0,660.0,566.0,21.0,25.0,6.0,7.0,18.0,16.0,33.0,24.0,0.0,2.0,8.0,8.0,18.0,28.0,61.0,60.0
145,145,b5015ae9,0.37,0.63,9.0,15.0,5.0,4.0,7.0,18.0,530.0,775.0,20.0,16.0,1.0,6.0,14.0,21.0,38.0,12.0,2.0,1.0,5.0,11.0,11.0,21.0,63.0,61.0
146,146,3020841e,0.44,0.56,18.0,14.0,9.0,7.0,13.0,14.0,582.0,732.0,26.0,12.0,12.0,8.0,19.0,30.0,25.0,41.0,2.0,3.0,8.0,2.0,27.0,22.0,68.0,78.0
147,147,ad16335a,0.63,0.37,9.0,16.0,11.0,4.0,23.0,5.0,674.0,488.0,12.0,11.0,9.0,8.0,14.0,23.0,15.0,69.0,1.0,1.0,5.0,11.0,31.0,18.0,83.0,78.0
148,148,ad6a5d57,0.37,0.63,26.0,22.0,4.0,6.0,3.0,20.0,448.0,630.0,15.0,13.0,11.0,3.0,17.0,21.0,47.0,30.0,2.0,7.0,10.0,5.0,16.0,27.0,90.0,79.0
149,149,f7c70334,0.38,0.62,14.0,24.0,8.0,5.0,12.0,9.0,446.0,641.0,27.0,20.0,7.0,6.0,26.0,21.0,27.0,26.0,2.0,4.0,5.0,1.0,23.0,37.0,56.0,70.0
150,150,c94385e6,0.46,0.54,6.0,13.0,6.0,4.0,10.0,8.0,670.0,753.0,16.0,29.0,6.0,11.0,5.0,4.0,16.0,12.0,5.0,1.0,9.0,8.0,21.0,18.0,35.0,73.0
151,151,f9d3b3de,0.51,0.49,9.0,18.0,6.0,5.0,8.0,13.0,556.0,533.0,15.0,19.0,4.0,6.0,32.0,23.0,29.0,24.0,0.0,3.0,9.0,13.0,19.0,27.0,54.0,67.0
152,152,d3d3adc1,0.73,0.27,14.0,12.0,6.0,1.0,30.0,5.0,824.0,422.0,14.0,23.0,10.0,10.0,23.0,19.0,5.0,52.0,5.0,3.0,0.0,18.0,23.0,19.0,34.0,72.0
153,153,3697cc06,0.45,0.55,17.0,13.0,6.0,6.0,6.0,12.0,584.0,699.0,16.0,17.0,10.0,6.0,24.0,31.0,21.0,39.0,0.0,1.0,9.0,8.0,28.0,23.0,57.0,73.0
154,154,041ec31e,0.62,0.38,14.0,19.0,9.0,2.0,14.0,7.0,728.0,523.0,16.0,15.0,7.0,8.0,37.0,33.0,6.0,47.0,5.0,0.0,5.0,18.0,17.0,17.0,75.0,78.0
155,155,8defd102,0.48,0.52,17.0,18.0,8.0,8.0,8.0,16.0,581.0,601.0,16.0,20.0,7.0,8.0,37.0,31.0,34.0,31.0,0.0,1.0,6.0,7.0,18.0,25.0,62.0,65.0
156,156,d4ed5da2,0.52,0.48,7.0,17.0,6.0,4.0,8.0,9.0,627.0,598.0,23.0,32.0,10.0,4.0,43.0,29.0,29.0,29.0,5.0,1.0,6.0,6.0,39.0,21.0,75.0,74.0
157,157,460cbaec,0.46,0.54,14.0,17.0,6.0,8.0,13.0,16.0,601.0,673.0,24.0,17.0,9.0,6.0,22.0,12.0,56.0,25.0,3.0,3.0,8.0,7.0,15.0,13.0,50.0,53.0
158,158,2e639ca1,0.46,0.54,9.0,12.0,4.0,4.0,15.0,12.0,617.0,688.0,23.0,19.0,11.0,8.0,22.0,26.0,29.0,30.0,5.0,0.0,11.0,7.0,20.0,17.0,78.0,73.0
159,159,a39514a2,0.51,0.49,21.0,21.0,4.0,4.0,10.0,9.0,634.0,618.0,16.0,33.0,10.0,21.0,13.0,14.0,17.0,17.0,2.0,3.0,4.0,8.0,31.0,30.0,47.0,38.0
160,160,ef0d1886,0.41,0.59,21.0,17.0,3.0,3.0,13.0,9.0,533.0,722.0,11.0,10.0,17.0,5.0,21.0,25.0,44.0,44.0,2.0,0.0,10.0,8.0,20.0,19.0,70.0,55.0
161,161,36f0a636,0.52,0.48,10.0,12.0,6.0,7.0,17.0,10.0,616.0,579.0,30.0,20.0,11.0,8.0,17.0,4.0,28.0,29.0,3.0,0.0,5.0,11.0,26.0,26.0,51.0,45.0
162,162,382c4f2c,0.38,0.62,17.0,13.0,3.0,5.0,9.0,15.0,535.0,793.0,19.0,14.0,12.0,5.0,20.0,21.0,49.0,49.0,3.0,3.0,8.0,7.0,14.0,22.0,66.0,48.0
163,163,405093b2,0.52,0.48,13.0,19.0,4.0,3.0,14.0,10.0,607.0,570.0,13.0,19.0,15.0,11.0,18.0,13.0,16.0,24.0,1.0,1.0,10.0,6.0,28.0,20.0,82.0,69.0
164,164,b8687e9c,0.41,0.59,14.0,14.0,6.0,6.0,6.0,15.0,535.0,710.0,19.0,13.0,9.0,4.0,26.0,22.0,46.0,38.0,1.0,3.0,12.0,5.0,28.0,30.0,84.0,56.0
165,165,9cdd1a86,0.44,0.56,19.0,18.0,4.0,1.0,6.0,14.0,626.0,754.0,29.0,25.0,13.0,11.0,19.0,15.0,19.0,14.0,2.0,3.0,10.0,12.0,17.0,14.0,63.0,52.0
166,166,8c117759,0.47,0.53,13.0,17.0,8.0,5.0,7.0,24.0,550.0,646.0,27.0,19.0,7.0,5.0,19.0,20.0,25.0,46.0,1.0,1.0,12.0,7.0,23.0,21.0,60.0,53.0
167,167,4f912929,0.4,0.6,11.0,9.0,7.0,3.0,15.0,12.0,550.0,736.0,13.0,13.0,8.0,5.0,23.0,10.0,27.0,20.0,0.0,0.0,6.0,9.0,19.0,20.0,62.0,82.0
168,168,78839a33,0.52,0.48,25.0,14.0,9.0,3.0,12.0,8.0,556.0,552.0,23.0,19.0,5.0,8.0,31.0,28.0,34.0,47.0,1.0,2.0,7.0,8.0,35.0,27.0,61.0,78.0
169,169,42f65c02,0.64,0.36,8.0,25.0,3.0,7.0,21.0,10.0,818.0,513.0,8.0,16.0,11.0,10.0,16.0,17.0,10.0,27.0,5.0,2.0,5.0,9.0,19.0,14.0,90.0,59.0
170,170,2cd5f518,0.45,0.55,21.0,19.0,1.0,2.0,4.0,18.0,605.0,700.0,12.0,14.0,7.0,11.0,18.0,15.0,38.0,23.0,0.0,1.0,9.0,4.0,21.0,18.0,51.0,80.0
171,171,60678a27,0.48,0.52,14.0,15.0,4.0,4.0,6.0,8.0,564.0,621.0,20.0,18.0,4.0,16.0,17.0,17.0,15.0,10.0,4.0,1.0,10.0,4.0,22.0,20.0,69.0,68.0
172,172,01024937,0.57,0.43,16.0,23.0,3.0,3.0,7.0,10.0,697.0,543.0,26.0,27.0,5.0,10.0,24.0,27.0,47.0,31.0,2.0,1.0,4.0,10.0,43.0,35.0,42.0,59.0
173,173,df44e8f2,0.62,0.38,15.0,12.0,4.0,6.0,17.0,11.0,814.0,560.0,19.0,29.0,3.0,8.0,15.0,16.0,26.0,34.0,1.0,3.0,7.0,10.0,25.0,19.0,58.0,39.0
174,174,b0ce1c71,0.52,0.48,14.0,19.0,6.0,6.0,7.0,13.0,644.0,575.0,12.0,18.0,10.0,6.0,20.0,32.0,29.0,35.0,1.0,0.0,8.0,8.0,20.0,13.0,65.0,58.0
175,175,710723e0,0.59,0.41,10.0,27.0,3.0,4.0,19.0,10.0,734.0,540.0,14.0,15.0,16.0,5.0,13.0,10.0,25.0,24.0,3.0,3.0,1.0,11.0,25.0,12.0,77.0,48.0
176,176,07437edc,0.71,0.29,11.0,15.0,5.0,2.0,21.0,5.0,873.0,451.0,17.0,14.0,6.0,7.0,27.0,20.0,16.0,56.0,1.0,1.0,3.0,14.0,24.0,17.0,65.0,68.0
177,177,dbb50537,0.6,0.4,18.0,22.0,2.0,2.0,12.0,5.0,729.0,560.0,19.0,22.0,4.0,12.0,30.0,30.0,30.0,58.0,4.0,1.0,7.0,9.0,30.0,18.0,80.0,94.0
178,178,7505aaac,0.69,0.31,10.0,16.0,13.0,0.0,19.0,5.0,847.0,450.0,20.0,36.0,12.0,13.0,14.0,18.0,12.0,37.0,0.0,1.0,3.0,9.0,28.0,16.0,59.0,52.0
179,179,c214077e,0.57,0.43,16.0,16.0,7.0,0.0,18.0,12.0,710.0,567.0,16.0,15.0,12.0,4.0,28.0,16.0,17.0,33.0,1.0,1.0,5.0,13.0,28.0,28.0,47.0,95.0
180,180,e5b2ba9b,0.49,0.51,15.0,16.0,5.0,2.0,20.0,11.0,619.0,678.0,13.0,13.0,6.0,17.0,11.0,17.0,14.0,44.0,1.0,3.0,6.0,8.0,15.0,12.0,59.0,56.0
181,181,5d985e10,0.46,0.54,16.0,14.0,0.0,5.0,11.0,14.0,591.0,672.0,18.0,13.0,3.0,5.0,22.0,13.0,30.0,24.0,2.0,2.0,11.0,5.0,16.0,18.0,55.0,70.0
182,182,6469399a,0.54,0.46,13.0,10.0,3.0,6.0,10.0,15.0,728.0,619.0,9.0,16.0,2.0,9.0,23.0,24.0,46.0,23.0,1.0,2.0,8.0,10.0,24.0,22.0,89.0,86.0
183,183,0e9f3237,0.37,0.63,11.0,17.0,3.0,5.0,19.0,6.0,527.0,810.0,22.0,24.0,8.0,11.0,19.0,19.0,17.0,24.0,2.0,2.0,9.0,10.0,16.0,22.0,53.0,72.0
184,184,e2baa7b5,0.37,0.63,24.0,13.0,2.0,4.0,5.0,19.0,502.0,762.0,27.0,15.0,10.0,12.0,25.0,26.0,24.0,11.0,0.0,2.0,13.0,7.0,28.0,26.0,72.0,63.0
185,185,3b6845fd,0.45,0.55,16.0,17.0,3.0,2.0,8.0,16.0,589.0,697.0,11.0,14.0,14.0,2.0,13.0,19.0,20.0,17.0,4.0,0.0,6.0,6.0,17.0,19.0,48.0,70.0
186,186,04be7e29,0.46,0.54,16.0,15.0,1.0,7.0,13.0,10.0,577.0,675.0,21.0,12.0,8.0,10.0,21.0,20.0,31.0,25.0,5.0,3.0,8.0,4.0,29.0,20.0,58.0,56.0
187,187,0dbabba1,0.38,0.62,14.0,13.0,1.0,2.0,12.0,9.0,481.0,713.0,21.0,9.0,11.0,5.0,38.0,28.0,24.0,27.0,2.0,2.0,10.0,7.0,18.0,23.0,73.0,88.0
188,188,cd71d99b,0.56,0.44,13.0,19.0,8.0,3.0,12.0,6.0,688.0,571.0,18.0,33.0,11.0,18.0,17.0,37.0,11.0,24.0,0.0,2.0,8.0,9.0,27.0,23.0,50.0,64.0
189,189,5674e43c,0.5,0.5,13.0,19.0,6.0,7.0,10.0,12.0,618.0,598.0,19.0,27.0,5.0,11.0,24.0,19.0,27.0,23.0,4.0,2.0,7.0,5.0,15.0,20.0,64.0,57.0
190,190,9e0a5c20,0.64,0.36,14.0,21.0,4.0,2.0,13.0,6.0,665.0,446.0,18.0,24.0,6.0,15.0,24.0,20.0,15.0,28.0,3.0,0.0,8.0,13.0,21.0,20.0,72.0,63.0
191,191,53ba98f7,0.62,0.38,18.0,18.0,9.0,4.0,13.0,8.0,730.0,522.0,10.0,28.0,7.0,7.0,24.0,16.0,31.0,52.0,0.0,1.0,8.0,8.0,27.0,16.0,47.0,78.0
192,192,ece63dff,0.4,0.6,13.0,7.0,3.0,4.0,8.0,16.0,584.0,770.0,36.0,27.0,9.0,9.0,44.0,32.0,48.0,24.0,0.0,0.0,9.0,6.0,22.0,27.0,70.0,87.0
193,193,de11b7e9,0.57,0.43,21.0,22.0,4.0,1.0,19.0,9.0,667.0,527.0,12.0,13.0,3.0,4.0,23.0,22.0,49.0,40.0,0.0,2.0,6.0,5.0,22.0,13.0,67.0,62.0
194,194,bee2d55d,0.56,0.44,14.0,14.0,2.0,4.0,5.0,17.0,735.0,605.0,43.0,16.0,4.0,12.0,22.0,12.0,25.0,13.0,2.0,1.0,14.0,7.0,11.0,30.0,72.0,68.0
195,195,e625d868,0.57,0.43,17.0,17.0,4.0,3.0,15.0,10.0,723.0,572.0,25.0,21.0,9.0,21.0,19.0,12.0,37.0,22.0,2.0,1.0,5.0,11.0,17.0,12.0,63.0,56.0
196,196,f86e7b44,0.32,0.68,14.0,11.0,1.0,8.0,13.0,8.0,461.0,794.0,28.0,9.0,4.0,4.0,17.0,29.0,33.0,23.0,0.0,1.0,6.0,7.0,26.0,40.0,64.0,88.0
197,197,f25c526f,0.39,0.61,17.0,13.0,6.0,8.0,7.0,14.0,498.0,692.0,20.0,15.0,10.0,8.0,25.0,27.0,39.0,15.0,0.0,2.0,5.0,4.0,24.0,22.0,64.0,72.0
198,198,0c29c2ac,0.68,0.32,15.0,22.0,6.0,4.0,8.0,7.0,747.0,455.0,18.0,19.0,14.0,11.0,19.0,28.0,16.0,50.0,0.0,1.0,6.0,8.0,36.0,22.0,88.0,64.0
199,199,8dadcf54,0.52,0.48,17.0,20.0,5.0,4.0,11.0,10.0,612.0,557.0,17.0,21.0,5.0,6.0,37.0,34.0,29.0,12.0,7.0,0.0,14.0,8.0,26.0,21.0,62.0,73.0
200,200,c35d275d,0.36,0.64,14.0,19.0,0.0,5.0,5.0,16.0,514.0,755.0,17.0,13.0,10.0,7.0,30.0,20.0,44.0,12.0,0.0,2.0,6.0,5.0,14.0,32.0,80.0,103.0
201,201,d1a1d3ab,0.25,0.75,16.0,15.0,4.0,8.0,2.0,14.0,380.0,851.0,20.0,21.0,7.0,10.0,15.0,19.0,34.0,7.0,0.0,1.0,15.0,5.0,12.0,14.0,64.0,56.0
202,202,72136350,0.51,0.49,15.0,11.0,4.0,3.0,15.0,9.0,619.0,657.0,14.0,28.0,7.0,9.0,30.0,29.0,6.0,43.0,2.0,0.0,11.0,12.0,46.0,27.0,65.0,73.0
203,203,07919b8c,0.35,0.65,22.0,23.0,4.0,3.0,5.0,19.0,460.0,683.0,27.0,28.0,5.0,6.0,25.0,25.0,54.0,24.0,2.0,2.0,4.0,4.0,21.0,31.0,69.0,59.0
204,204,b563f5b3,0.6,0.4,17.0,17.0,4.0,7.0,16.0,9.0,637.0,491.0,13.0,16.0,7.0,10.0,29.0,26.0,29.0,36.0,5.0,0.0,6.0,10.0,31.0,24.0,83.0,76.0
205,205,1c528760,0.55,0.45,14.0,18.0,6.0,5.0,12.0,3.0,665.0,579.0,18.0,32.0,4.0,11.0,17.0,15.0,21.0,50.0,5.0,2.0,3.0,12.0,26.0,17.0,59.0,73.0
206,206,9d67b474,0.44,0.56,19.0,15.0,7.0,5.0,12.0,7.0,538.0,634.0,24.0,17.0,8.0,6.0,29.0,33.0,33.0,26.0,4.0,5.0,6.0,9.0,23.0,30.0,56.0,60.0
207,207,39771daa,0.42,0.58,14.0,14.0,2.0,3.0,11.0,7.0,519.0,697.0,19.0,25.0,4.0,1.0,17.0,20.0,19.0,39.0,0.0,3.0,5.0,10.0,20.0,21.0,69.0,74.0
208,208,d2a19828,0.52,0.48,15.0,15.0,10.0,6.0,19.0,6.0,637.0,598.0,21.0,25.0,6.0,14.0,26.0,16.0,40.0,44.0,2.0,1.0,9.0,5.0,24.0,19.0,55.0,69.0
209,209,b0a98271,0.39,0.61,18.0,17.0,4.0,3.0,7.0,17.0,505.0,720.0,27.0,18.0,6.0,9.0,20.0,22.0,24.0,19.0,2.0,3.0,12.0,5.0,20.0,20.0,77.0,91.0
210,210,cc8a3296,0.59,0.41,14.0,20.0,4.0,2.0,12.0,7.0,738.0,554.0,18.0,19.0,10.0,8.0,17.0,16.0,20.0,30.0,1.0,0.0,3.0,10.0,22.0,24.0,55.0,72.0
211,211,8b92872c,0.74,0.26,15.0,20.0,9.0,2.0,20.0,2.0,905.0,393.0,6.0,22.0,10.0,13.0,31.0,14.0,30.0,34.0,0.0,2.0,4.0,10.0,23.0,14.0,74.0,68.0
212,212,d60846c2,0.65,0.35,16.0,16.0,10.0,2.0,16.0,10.0,745.0,469.0,19.0,23.0,5.0,6.0,24.0,29.0,20.0,40.0,3.0,3.0,7.0,5.0,28.0,27.0,69.0,62.0
213,213,d94f8771,0.54,0.46,16.0,22.0,7.0,3.0,11.0,5.0,618.0,580.0,15.0,16.0,5.0,15.0,18.0,16.0,13.0,32.0,1.0,7.0,4.0,3.0,18.0,20.0,49.0,60.0
214,214,836fdd2c,0.55,0.45,13.0,12.0,3.0,7.0,6.0,16.0,779.0,647.0,14.0,26.0,15.0,24.0,29.0,23.0,32.0,21.0,1.0,1.0,6.0,9.0,26.0,18.0,52.0,73.0
215,215,add934f9,0.65,0.35,9.0,16.0,3.0,3.0,10.0,7.0,839.0,544.0,26.0,31.0,5.0,6.0,14.0,12.0,23.0,58.0,1.0,3.0,6.0,7.0,22.0,21.0,66.0,75.0
216,216,cd0a8be6,0.5,0.5,13.0,23.0,5.0,6.0,8.0,15.0,646.0,615.0,23.0,26.0,8.0,4.0,14.0,20.0,25.0,32.0,4.0,1.0,9.0,8.0,20.0,17.0,69.0,57.0
217,217,6c1cec0a,0.66,0.34,18.0,17.0,11.0,1.0,23.0,2.0,697.0,462.0,25.0,31.0,4.0,17.0,44.0,21.0,14.0,46.0,1.0,4.0,6.0,12.0,38.0,21.0,62.0,77.0
218,218,1f05f4dc,0.5,0.5,16.0,18.0,2.0,6.0,7.0,17.0,609.0,597.0,24.0,16.0,4.0,2.0,16.0,18.0,18.0,22.0,2.0,1.0,8.0,5.0,18.0,18.0,59.0,59.0
219,219,e85bc666,0.54,0.46,13.0,18.0,8.0,5.0,11.0,11.0,638.0,547.0,22.0,19.0,12.0,12.0,22.0,17.0,48.0,22.0,5.0,0.0,12.0,7.0,26.0,31.0,75.0,94.0
220,220,f9cede31,0.47,0.53,20.0,18.0,5.0,1.0,11.0,7.0,579.0,592.0,8.0,15.0,11.0,10.0,28.0,23.0,62.0,42.0,1.0,1.0,3.0,9.0,24.0,32.0,66.0,88.0
221,221,e22599a0,0.48,0.52,24.0,9.0,3.0,2.0,4.0,18.0,642.0,684.0,23.0,19.0,8.0,6.0,19.0,20.0,44.0,12.0,0.0,0.0,9.0,9.0,15.0,25.0,91.0,58.0
222,222,d95ae846,0.5,0.5,19.0,10.0,3.0,3.0,17.0,8.0,650.0,672.0,29.0,28.0,2.0,9.0,19.0,20.0,28.0,42.0,3.0,8.0,5.0,6.0,35.0,24.0,45.0,53.0
223,223,6d8fa818,0.59,0.41,17.0,15.0,3.0,3.0,14.0,12.0,714.0,541.0,15.0,18.0,11.0,4.0,29.0,20.0,27.0,31.0,4.0,0.0,4.0,12.0,25.0,16.0,62.0,67.0
224,224,233dc15c,0.39,0.61,8.0,9.0,4.0,5.0,11.0,25.0,551.0,790.0,17.0,15.0,8.0,4.0,16.0,23.0,32.0,18.0,2.0,1.0,10.0,5.0,18.0,15.0,68.0,79.0
225,225,af5a9fc8,0.54,0.46,14.0,20.0,5.0,6.0,13.0,6.0,630.0,579.0,29.0,25.0,8.0,23.0,21.0,20.0,23.0,41.0,1.0,2.0,2.0,9.0,35.0,31.0,62.0,73.0
226,226,f8483c4d,0.46,0.54,10.0,9.0,11.0,4.0,12.0,5.0,572.0,663.0,16.0,7.0,9.0,3.0,10.0,8.0,10.0,27.0,0.0,5.0,5.0,9.0,13.0,16.0,50.0,70.0
227,227,61b89764,0.6,0.4,17.0,20.0,3.0,6.0,13.0,11.0,683.0,491.0,19.0,21.0,4.0,6.0,38.0,23.0,25.0,28.0,0.0,1.0,6.0,13.0,28.0,26.0,58.0,60.0
228,228,66692e4a,0.55,0.45,7.0,16.0,5.0,4.0,16.0,3.0,749.0,635.0,13.0,12.0,5.0,10.0,25.0,29.0,20.0,35.0,1.0,3.0,5.0,8.0,21.0,17.0,54.0,73.0
229,229,a8ab74f0,0.75,0.25,5.0,10.0,11.0,1.0,17.0,5.0,843.0,356.0,18.0,20.0,3.0,4.0,14.0,14.0,9.0,30.0,2.0,1.0,2.0,15.0,27.0,14.0,75.0,50.0
230,230,40e6578d,0.53,0.47,13.0,17.0,3.0,5.0,13.0,2.0,728.0,642.0,23.0,24.0,6.0,7.0,30.0,22.0,22.0,25.0,1.0,1.0,3.0,10.0,21.0,24.0,67.0,64.0
231,231,bc36b10c,0.45,0.55,17.0,12.0,3.0,5.0,14.0,15.0,572.0,648.0,24.0,14.0,12.0,11.0,25.0,25.0,31.0,22.0,2.0,0.0,10.0,5.0,30.0,26.0,81.0,61.0
232,232,d55195d6,0.46,0.54,19.0,11.0,5.0,8.0,10.0,15.0,516.0,597.0,20.0,10.0,7.0,13.0,26.0,27.0,27.0,33.0,4.0,5.0,11.0,7.0,24.0,30.0,51.0,77.0
233,233,a50108d9,0.42,0.58,17.0,15.0,7.0,3.0,7.0,7.0,569.0,733.0,13.0,26.0,15.0,7.0,19.0,24.0,28.0,26.0,2.0,2.0,6.0,8.0,17.0,27.0,81.0,69.0
234,234,8d6d49dc,0.56,0.44,11.0,11.0,1.0,3.0,13.0,14.0,718.0,591.0,16.0,17.0,8.0,9.0,19.0,28.0,20.0,28.0,3.0,2.0,5.0,8.0,21.0,16.0,84.0,88.0
235,235,1f72fe5f,0.56,0.44,13.0,18.0,1.0,6.0,16.0,13.0,724.0,606.0,23.0,22.0,9.0,12.0,14.0,25.0,26.0,41.0,0.0,2.0,4.0,8.0,22.0,22.0,59.0,60.0
236,236,4a557fcd,0.5,0.5,17.0,15.0,8.0,7.0,12.0,13.0,620.0,625.0,14.0,12.0,4.0,12.0,12.0,15.0,28.0,40.0,0.0,2.0,7.0,9.0,13.0,19.0,53.0,46.0
237,237,981633aa,0.53,0.47,11.0,12.0,4.0,6.0,10.0,8.0,663.0,616.0,29.0,15.0,2.0,8.0,9.0,18.0,22.0,18.0,1.0,3.0,11.0,9.0,18.0,21.0,69.0,43.0
238,238,fb6052a5,0.62,0.38,14.0,16.0,9.0,3.0,17.0,10.0,773.0,556.0,24.0,18.0,5.0,8.0,21.0,7.0,13.0,38.0,3.0,4.0,4.0,8.0,27.0,16.0,40.0,53.0
239,239,bf08afe5,0.58,0.42,13.0,20.0,5.0,2.0,12.0,5.0,740.0,584.0,25.0,25.0,6.0,8.0,19.0,23.0,15.0,37.0,1.0,2.0,4.0,10.0,31.0,16.0,84.0,55.0
