match_id,formation_x,formation_y
e557fe76,4-4-2,4-4-2
1fabc931,4-4-2,4-2-3-1
9c631d9b,4-4-2(d),3-4-3
d009d532,3-5-2,4-4-2(d)
454cc134,4-2-3-1,4-2-3-1
163fc3ef,4-2-2-2,3-4-3
ea77079b,4-2-2-2,4-2-3-1
27b7b828,4-2-3-1,4-2-3-1
fe29ffb1,3-4-3,4-4-2
cd803638,4-2-3-1,4-4-2
f9bfcedd,4-2-3-1,4-1-4-1
e3cde2ed,3-4-3,4-2-3-1
4b292a8a,4-4-2(d),4-2-3-1
7e1fcda0,4-2-3-1,4-4-2
2924a645,3-4-3,3-4-3
b5d4b674,3-5-2,4-3-3
6cf7eecc,3-5-2,3-4-3
4fbb8e21,4-1-4-1,4-2-3-1
09537127,4-3-3,4-2-3-1
27254bc9,4-4-2,3-4-3
e2be08a5,3-4-3,3-4-3
c786c4d0,3-4-3,4-4-2
bcee4260,4-4-2,4-2-3-1
16520065,4-2-3-1,4-4-2
a977970c,4-1-4-1,4-4-2(d)
65172d26,4-4-2,4-2-3-1
68f6b165,3-4-3,3-5-2
df7defde,4-4-2(d),4-2-3-1
985da3c2,4-2-3-1,3-5-2
07ff170d,4-2-3-1,3-4-3
6aedc457,4-1-4-1,4-2-3-1
9ee7ac90,3-4-1-2,4-4-2(d)
eb5cc804,3-4-3,4-4-2
d3bbaf04,4-3-3,3-5-2
4c950eb6,3-5-2,4-1-4-1
f4c6a983,4-4-2,4-4-2(d)
8a4170d6,4-2-3-1,3-5-2
ef7f8cf0,4-3-3,4-4-2
668648cd,4-2-3-1,3-4-3
cdee46ed,3-5-2,4-2-3-1
cd80d911,3-4-3,4-2-3-1
ab399eab,4-4-1-1,4-2-3-1
075476d5,4-2-3-1,4-4-2(d)
f25c3751,3-4-1-2,3-5-2
56326253,3-4-3,4-2-2-2
b3b77b40,4-4-1-1,4-2-3-1
d4b15a52,4-2-3-1,3-5-2
1e04ad35,4-4-2(d),3-4-1-2
10463e71,4-1-4-1,4-2-3-1
14ba8600,4-3-3,4-4-2
1eaa5cd9,3-4-3,4-2-3-1
111515b4,4-4-2,3-5-2
9e7e8c4e,4-2-3-1,4-2-3-1
06b90b5f,4-2-3-1,4-1-4-1
a5d6158b,4-2-3-1,3-4-1-2
c0f9b717,3-4-1-2,3-4-3
74986f1a,3-4-1-2,4-2-3-1
f3c0e4f6,3-5-2(d),4-2-3-1
b84d9dd5,4-4-2,4-3-3
f2443a6b,4-2-3-1,4-4-1-1
4ec1e85a,3-4-3,3-4-1-2
2decb093,4-2-3-1,3-4-3
b71a697d,3-4-1-2,3-4-3
8edb390e,3-4-3,3-5-2
c7d9378f,4-4-2,4-4-2
aea9fb85,4-4-2,4-2-3-1
10e7a47e,4-1-4-1,4-2-3-1
ac77db23,4-2-3-1,3-4-1-2
f1bd4feb,3-4-3,4-3-3
9a824879,3-4-1-2,3-5-2
d28dfa73,3-4-1-2,3-4-1-2
c6a46354,4-4-2(d),4-2-3-1
a8348aba,3-4-3,4-1-4-1
1239873e,4-4-2,4-2-3-1
605ec55a,4-2-3-1,3-4-1-2
dd7db802,3-4-3,3-4-3
444708eb,4-2-3-1,4-4-2(d)
2a91f3b9,3-4-3,4-4-1-1
1d70c1c9,4-3-3,4-4-2
51a85e4b,4-2-3-1,4-4-2
cbcd18f7,4-1-4-1,4-2-3-1
acb1791e,3-4-1-2,3-4-3
69987990,4-2-3-1,3-5-2
280b986d,4-4-2,3-4-3
7abce04d,4-4-2,3-4-3
c47e5b1c,3-4-3,4-4-2
ebb5969c,4-1-4-1,4-2-3-1
1193960b,4-2-3-1,3-4-1-2
12ba14c8,4-3-3,4-2-3-1
7ff7a592,3-4-1-2,4-2-3-1
f3252557,4-2-3-1,4-2-3-1
2438749d,3-4-3,4-4-2(d)
352ddf55,4-1-4-1,4-1-4-1
19d74301,3-4-1-2,4-2-3-1
c26c3529,4-1-4-1,4-4-2(d)
966ff925,4-4-2(d),4-4-2
81263493,4-4-2,4-3-3
aaa8781b,4-3-3,3-4-3
3660b79c,4-2-3-1,4-1-4-1
7824c0bb,4-4-2,4-4-2
734b2a25,4-1-4-1,3-4-3
feb1c91b,4-3-3,4-3-3
f4b963f6,4-2-3-1,4-2-2-2
d62b092b,4-1-4-1,4-4-2(d)
ceddaea7,4-3-3,3-4-3
8ceef77f,4-4-2,4-4-1-1
5553f91d,4-4-2(d),4-2-3-1
af5e414b,4-3-3,4-4-1-1
a9ab101a,4-2-3-1,3-4-3
8d9d204a,4-2-3-1,3-4-3
2b6182b0,4-2-3-1,3-4-3
edab4bc6,4-2-3-1,4-3-3
08857495,4-2-3-1,3-4-3
0bf97c74,4-1-4-1,4-2-3-1
07577668,4-4-2,4-2-3-1
6839b16f,3-4-3,4-2-3-1
04a207a9,4-4-1-1,3-4-3
506da2e0,4-2-3-1,4-2-3-1
004f38b9,3-4-3,4-1-4-1
e80682f0,3-4-1-2,4-2-3-1
02419175,4-3-3,4-1-4-1
8aeaf88b,4-2-3-1,4-4-2(d)
3b3a86fd,3-5-2,3-5-2
831d6dbd,4-2-3-1,4-1-4-1
66ceb689,4-1-4-1,4-4-2(d)
3b246f9b,4-2-2-2,3-4-3
ad2ee4e7,4-2-3-1,4-2-3-1
80620dc3,3-4-3,3-4-3
a862dd3f,3-5-2,4-2-3-1
b616453a,3-4-3,4-2-3-1
dd74632c,4-2-3-1,3-4-1-2
a2934a18,4-2-3-1,3-4-3
3a5c832b,4-3-3,4-3-3
e1f657b7,4-4-1-1,4-2-2-2
98fcc681,4-3-2-1,3-5-2
968b41e7,4-4-2(d),4-3-3
fe597839,4-4-2,3-5-2
40629256,3-5-2,3-4-3
9cb58ad7,3-4-3,3-4-3
b77be172,3-4-3,4-2-3-1
4dd9bb3c,4-2-3-1,3-4-3
953c7182,3-4-3,4-2-3-1
769997f4,3-4-1-2,3-4-3
5707cb17,4-3-3,3-5-2
0aef0d4c,3-4-3,3-4-3
e8e1fc12,4-4-2,4-4-2
4f88137c,3-5-2,4-3-3
0975bb8b,3-5-2,3-4-3
c79c4e29,4-2-3-1,4-2-3-1
827e7e12,3-4-3,4-4-2(d)
e48a41de,3-4-3,4-4-1-1
8658a87d,4-2-3-1,3-5-2
d74efed5,4-3-3,4-4-2
503f5bb2,3-5-2,4-2-3-1
fa6e658f,3-4-3,3-4-3
1562bd6f,4-4-2(d),3-5-2
d91a9ba5,3-4-3,3-4-3
5030bb32,4-4-2,3-4-3
f18dd0c0,4-2-3-1,3-4-3
4cbbb5f3,3-5-2,4-4-2
eed383e2,4-2-3-1,4-2-3-1
8cf95522,4-5-1,4-2-3-1
88acd7f3,4-4-2,4-3-3
10296608,3-4-3,3-4-3
d9b8c765,4-2-3-1,4-2-3-1
7877aaff,3-4-3,4-4-2
db5fab48,3-5-2,3-4-3
dc25fc2b,4-4-2,4-2-3-1
8cf68c46,3-4-3,3-4-3
d65ec42a,3-4-3,3-5-2
ed72407d,4-4-2,4-4-2(d)
ae288926,4-2-3-1,4-2-3-1
162165c6,4-4-2,3-5-2
daf27c34,3-4-3,3-4-3
896ed1aa,4-2-3-1,4-2-3-1
ff76e93f,3-4-3,3-4-3
fda11f0b,4-2-3-1,4-2-3-1
aa34eab6,3-5-2,3-4-3
5fc1cbb0,4-4-2,4-1-4-1
80669304,4-2-3-1,4-2-3-1
22984efb,4-2-3-1,4-2-3-1
7b222ba4,3-4-3,3-4-3
d5661d30,4-5-1,4-2-3-1
3f471a9f,4-2-3-1,4-2-3-1
c6cb8092,3-4-3,4-2-3-1
ef8ae024,4-3-3,4-2-3-1
d791aa62,4-2-3-1,3-4-3
022b61c5,4-4-2,3-4-3
2cc40b97,4-2-3-1,3-4-3
5068fe80,4-4-2,4-3-3
90a7eef1,4-1-4-1,3-5-2
68f3e6bd,4-2-3-1,4-2-3-1
3bd68e75,4-2-3-1,4-2-3-1
45f797c6,3-4-3,4-4-2
a318c399,4-2-3-1,4-3-3
fc4531eb,3-4-3,4-2-3-1
7d823205,4-3-3,3-4-1-2
451bdfb0,3-5-2,4-4-2
908b3135,4-2-3-1,4-4-2
01d6794c,4-2-2-2,4-2-3-1
1260401f,4-2-3-1,4-2-3-1
8c7ff5cc,3-5-2,3-4-3
288b470a,3-4-3,4-2-3-1
98a58ea8,4-2-3-1,4-4-2
858d9847,4-4-2,3-4-3
ddc5791b,4-4-1-1,3-4-1-2
6ebaa2c8,3-4-3,4-4-2(d)
86e916a8,4-2-3-1,4-2-3-1
3410d732,4-2-3-1,4-2-3-1
7bd94850,4-2-3-1,4-1-4-1
3d9139c7,4-2-3-1,3-4-3
0043c6e9,4-1-4-1,3-4-3
d6f7f65d,4-2-3-1,4-4-2
94a53f92,4-3-3,3-4-3
35426654,4-4-2,4-2-3-1
4bebc605,3-4-3,4-2-3-1
6919a21d,3-5-2,4-2-3-1
ad41059f,4-2-2-2,4-2-3-1
bc159a2c,3-4-1-2,4-2-3-1
fedab783,3-4-3,4-2-3-1
3a850112,3-4-3,4-4-1-1
e0686bff,3-4-3,4-4-2(d)
770930ef,4-2-3-1,4-2-3-1
9baedf1d,3-4-1-2,4-4-2(d)
97033540,4-2-2-2,3-4-1-2
20ca4b9e,4-4-2(d),3-4-3
e34d9efc,3-4-3,3-4-3
e3ab7dd8,4-2-3-1,4-1-4-1
547cfdcc,4-4-2,4-4-2
8858fb60,4-2-3-1,4-2-3-1
98a541fd,4-2-3-1,4-2-3-1
95688beb,4-4-2,4-2-3-1
877b951f,4-2-3-1,4-2-3-1
328b0468,4-5-1,3-4-3
a7ad9164,3-4-3,4-2-3-1
3fd3fb79,4-2-2-2,4-4-1-1
49f911a1,3-5-2,4-4-2
3e714fbb,4-4-2(d),3-5-2
f892121c,4-2-3-1,4-2-3-1
0ee0c038,3-4-3,4-2-3-1
4a52ae4c,4-2-3-1,3-5-2
08ce33f5,3-5-2,3-4-1-2
a415a3e6,3-4-1-2,4-2-3-1
9e9c00a6,4-4-2,4-4-2
b7f6bb8c,4-1-4-1,4-2-3-1
cf868569,4-2-3-1,3-4-3
8dbf8a0b,3-5-2,4-2-3-1
3768ed39,4-2-3-1,4-2-2-2
dc7bb415,3-4-1-2,3-4-3
ee362c6a,3-4-1-2,3-5-2
8244eccb,3-4-3,3-5-2
f75940a2,3-4-1-2,3-5-2
4fbe8161,3-4-3,3-5-2
9736ccb4,4-2-3-1,3-4-3
138a1020,4-4-2,4-2-3-1
b45e161e,4-2-3-1,4-2-3-1
541e8b7d,4-4-1-1,4-2-3-1
43e27d78,4-2-2-2,4-4-2
0350cec1,4-1-4-1,3-4-3
11678092,4-2-3-1,4-4-2
4504b4a4,4-2-3-1,3-4-1-2
e10b719d,3-4-1-2,4-1-4-1
dd3427f7,4-2-2-2,4-4-2(d)
74ee6b62,4-3-3,4-2-3-1
8dd8f0c2,3-5-2,4-4-2(d)
991d308f,3-4-1-2,3-4-3
101ecf68,3-4-3,4-2-3-1
53a856bf,4-3-3,4-1-4-1
8c8f082f,4-4-2(d),3-4-1-2
e2a3b864,4-2-3-1,3-5-2
8e94dce6,4-1-4-1,3-4-3
ef9b03d6,4-3-3,4-2-3-1
9a25fd98,4-2-3-1,3-4-3
88a5c544,4-4-2,3-5-2
075c3255,4-4-1-1,4-3-3
8971a37b,3-4-3,4-2-3-1
5ffa4b38,4-2-2-2,4-2-3-1
649ae6b0,3-4-3,4-2-3-1
1ec41087,3-5-2,4-1-4-1
bc73b667,3-5-2,4-2-3-1
a637d328,3-5-2,4-2-3-1
9d4a82ad,3-4-3,3-4-3
d3eb7718,3-4-1-2,3-5-2
025d99fb,4-2-3-1,3-5-2
1efab835,4-3-3,4-4-2
3bf886c0,4-2-3-1,4-4-1-1
c77a129a,4-2-3-1,3-4-3
7c35b420,4-4-2,3-5-2
baeada79,3-4-3,3-4-3
3a5c7b34,4-4-2,3-4-3
f6278a67,4-2-3-1,4-5-1
ce692f09,4-2-3-1,4-2-3-1
b8617eda,4-2-3-1,4-3-3
163e88ac,4-1-4-1,3-4-1-2
db279a43,4-3-3,4-2-3-1
d3537d39,3-4-3,4-3-3
1f119187,4-2-3-1,4-4-2
c32831c6,4-2-3-1,4-2-3-1
12c438d6,4-2-3-1,3-5-2
af438ae3,4-2-3-1,3-4-1-2
629d89ee,4-2-3-1,3-5-2
c83ec185,4-1-4-1,4-2-3-1
273f5f16,3-4-3,3-4-3
6f4ef7ee,4-3-3,4-4-2
e7c061a0,3-5-2,3-5-2
96ae2bee,3-5-2,4-2-3-1
2bdf2fcc,4-4-2,4-2-3-1
7c7206ed,4-5-1,4-2-3-1
0b235a19,3-4-1-2,3-4-3
6a6c8aec,4-2-3-1,4-4-2(d)
6fe64a38,4-2-2-2,4-3-3
94984357,4-2-3-1,4-2-3-1
fb015b0b,4-4-2(d),3-4-1-2
8352703b,3-4-3,4-1-4-1
46ddc6a2,4-4-2,4-2-2-2
8d222b37,4-4-2(d),3-5-2
f12d89c7,4-2-3-1,3-5-2
a25b620f,3-5-2,3-4-1-2
38dda32f,4-2-3-1,4-2-3-1
ec674186,4-2-3-1,4-2-3-1
eec9aa71,4-2-3-1,3-5-2
71df6f3d,4-3-3,4-2-3-1
f5b4d139,4-1-4-1,3-4-3
bdcf9a62,3-5-2,4-2-3-1
02aa5acd,4-2-3-1,4-4-2
478c5305,3-5-2,3-4-3
f8357e6a,3-4-3,4-2-3-1
ab6f55a9,4-4-2,3-4-3
caed261c,4-4-2,3-5-2
3cda5517,4-1-4-1,4-2-3-1
d4fa762e,4-2-3-1,3-4-3
c393f7a1,4-2-3-1,3-5-2
5ffaab95,3-4-3,4-2-3-1
4a8ddb65,3-4-3,4-2-3-1
cb328c3c,4-2-2-2,3-4-3
64622ffd,4-2-3-1,3-4-1-2
56d26e32,4-2-3-1,4-2-3-1
30a1f8cc,4-3-3,4-4-2
a3de8d5e,3-4-3,4-4-2(d)
c4a6d2cc,4-2-3-1,3-4-1-2
73dd2093,4-4-2,3-4-3
e7ba3a20,3-4-3,4-2-3-1
6cef8dc8,3-5-2,4-2-3-1
36709fbd,3-4-3,3-4-3
c8992842,4-2-3-1,4-3-3
6d025baf,4-2-3-1,3-5-2
eee4567b,4-2-3-1,4-3-3
8f6df758,4-4-2(d),4-4-2
240f8c0a,4-2-3-1,3-5-2
87a4b896,3-4-3,3-5-2
df729cb3,4-2-3-1,4-2-3-1
1aa43542,3-4-3,4-4-2(d)
076b95dc,3-4-3,3-5-2
9bc517fc,4-2-3-1,3-4-3
1bfffcbe,4-1-4-1,4-2-3-1
1be1089b,4-4-2,4-2-3-1
48c59488,4-3-3,4-4-2
cba299bc,3-4-3,4-2-3-1
369b0951,3-5-2,4-2-3-1
3aa4c82c,3-5-2,3-5-2
7e7be41f,4-3-3,3-5-2
71693047,4-2-3-1,3-4-3
0536f31c,4-2-3-1,3-4-3
3a0c4b7f,3-5-2,4-2-3-1
782ea29c,4-1-4-1,4-2-3-1
15fbebf1,4-4-2,3-4-1-2
536a493e,4-1-4-1,4-2-3-1
9cba4e5b,4-2-3-1,4-2-3-1
844cb66a,4-2-3-1,4-4-2
d94a7894,3-5-2,4-4-2(d)
48fdc28d,4-2-3-1,4-3-3
025568f1,4-4-2,3-4-3
ea4a5784,4-3-3,4-2-3-1
90e639ca,3-4-3,4-3-3
1126aa36,4-4-2,4-2-3-1
38634b76,3-5-2,3-4-3
2c625684,4-4-2,4-2-3-1
13eea8f1,3-4-3,4-3-3
a8653b9a,4-2-3-1,3-4-3
d70ff0fb,4-2-3-1,3-5-2
fa99b883,4-3-3,4-2-3-1
8567cef6,4-3-3,4-3-3
380f273e,4-2-3-1,4-2-3-1
a6010fb3,4-2-3-1,4-4-2(d)
fc0fa29c,4-4-2,4-2-3-1
f00e265e,4-4-2,3-5-2
515a34c0,3-5-2,4-2-3-1
5d96ded1,4-3-3,3-5-2
1e9c0da7,4-2-3-1,3-4-3
8eaa4d72,4-2-3-1,4-2-3-1
3280b7c0,3-4-3,4-2-3-1
bb8d256f,3-4-3,4-3-3
bf9fd193,4-4-2,4-3-3
06e9834b,3-5-2,4-3-3
67e50a37,4-2-3-1,3-5-2
89684a69,3-4-3,4-4-2(d)
1ca06d2f,3-5-2,4-4-2(d)
510eb3f1,4-2-3-1,3-4-3
fbd73abb,3-5-2,3-4-3
8f8eb534,3-5-2,4-2-3-1
393e0f65,4-2-3-1,3-4-3
818dc8f0,3-4-3,4-4-2
75f73cc8,4-2-3-1,3-5-2
b0edbee1,3-5-2,4-2-3-1
52e5979b,4-3-3,4-2-3-1
83e32862,4-4-2(d),3-5-2
291968f3,4-2-3-1,3-4-3
9f2eb838,3-4-3,3-5-2
c9250dba,4-4-2,3-4-3
4049ec51,4-4-2(d),3-4-3
02453334,3-4-3,4-2-3-1
e1234806,3-5-2,4-2-3-1
1d252a82,4-4-2(d),3-4-3
fbcf759f,4-3-3,4-2-3-1
4e4a5a50,3-4-3,3-4-3
15f19b3c,3-4-1-2,3-5-2
a3dfeb48,3-4-3,3-4-3
815895f1,4-3-3,3-5-2
515026cb,4-2-3-1,4-2-3-1
8a0048f6,3-5-2,3-4-3
d26dbb59,3-4-3,3-4-3
a42881c7,4-2-3-1,3-4-3
20d1cf50,3-5-2,4-4-2
fefb7511,3-4-3,4-2-3-1
0f7be142,4-2-3-1,3-5-2
975c5e67,3-5-2,4-2-3-1
0898f32c,3-5-2,4-3-3
a90c8577,3-4-3(d),4-2-3-1
543e9bb3,4-2-3-1,3-4-3
2449e1e0,4-2-3-1,4-1-4-1
3f791652,4-3-3,3-4-3
97155cb7,4-2-3-1,3-5-2
3e4cb54e,4-4-2,4-1-4-1
eb8b9036,4-2-3-1,4-2-3-1
b8745270,3-4-1-2,3-5-2
4cddc1dd,4-2-3-1,3-5-2
fc60a844,3-5-2,3-4-3
fc502ee4,3-5-2,3-4-3
8017863e,4-2-3-1,3-5-2
93f39507,3-4-3,4-3-3
99d32e78,4-3-3,3-5-2
1cf652b0,3-5-2,3-4-3
82ffa7e7,3-5-2,4-2-3-1
9cf10ce4,3-4-3,3-5-2
609f2124,4-2-3-1,4-2-3-1
0616847d,4-2-3-1,4-2-3-1
b36797c6,4-4-1-1,4-2-3-1
662c940b,3-5-2,3-4-1-2
86b75771,3-5-2,3-4-3
c9bf7114,4-4-2,3-5-2
e03551be,3-4-3,4-2-3-1
76ff1386,4-3-3,4-2-3-1
2f2af4c0,4-2-3-1,4-3-3
45048c9c,3-5-2,3-4-3
3bfb8618,3-4-1-2,3-5-2
c6b1e173,3-4-3,3-4-3
e3c3ddf0,3-4-3,4-4-1-1
60f6cc1d,4-3-3,4-3-3
684f704a,4-1-4-1,4-4-2
7c834541,3-4-3,3-4-3
e782371e,4-2-3-1,4-3-3
71b00bca,3-4-3,4-4-1-1
2d369d17,3-5-2,4-2-3-1
072bfc99,4-4-2,3-5-2
d8a995d7,4-2-3-1,4-2-3-1
f5d1f6f4,4-5-1,4-2-3-1
9c09e079,3-5-2,4-2-3-1
4dc6e9ad,4-2-3-1,4-2-3-1
e487b860,4-4-1-1,4-4-1-1
21fec287,4-4-1-1,4-3-3
e868e7b5,4-4-2,4-1-4-1
ea1213ed,4-3-3,3-5-2
37f97732,3-4-3,3-4-3
3786388c,4-2-3-1,4-2-3-1
1bf15b95,4-3-2-1,3-5-1-1
424dc3f9,3-5-2,3-5-2
77beb1ff,3-5-2,4-3-3
86d8c6b8,3-5-2,3-5-2
2b22bafa,4-2-3-1,4-2-3-1
7bd57325,4-2-3-1,4-4-1-1
b7de45b7,4-2-3-1,4-2-3-1
b841af28,4-2-3-1,4-4-1-1
abccb71c,4-2-3-1,3-4-3
5a276f0b,3-4-3,3-4-3
9402c6ee,4-2-3-1,4-4-1-1
e4374144,4-3-3,3-4-3
39dcce19,5-3-2,4-3-3
bb0151f4,4-2-3-1,4-2-3-1
b81fcf8d,4-4-2,4-1-4-1
733dcf07,4-4-2,3-4-3
2a7d4892,4-2-3-1,3-5-1-1
2fab7d59,3-4-3,3-5-2
06ec2f77,3-4-3,4-3-3
96db0268,4-4-2,4-3-3
d9c661eb,4-3-1-2,4-2-3-1
74758ffd,3-4-3,4-2-3-1
00836893,4-4-1-1,4-4-2
720202a0,4-2-3-1,4-2-3-1
ab422c29,4-3-3,4-4-1-1
f9dc0d8f,4-2-3-1,4-3-3
e0e9e784,4-2-3-1,3-4-3
8b0b0397,4-2-3-1,4-4-2
349276f6,4-2-3-1,3-4-3
bca1fa26,3-5-1-1,3-5-2
b015cd93,3-4-3,3-4-3
94bab527,4-2-3-1,3-4-3
8c97796b,3-4-3,3-5-1-1
3af86414,4-2-3-1,4-2-3-1
6481f3d3,4-3-2-1,4-2-3-1
d255555f,4-3-3,4-4-1-1
bb4b59af,3-5-2,4-2-3-1
3d438a3e,3-4-3,3-4-3
63496f6c,4-3-3,4-2-3-1
4bdab275,4-4-1-1,4-3-3
a7efd775,4-4-1-1,4-2-3-1
b46b6153,3-4-3,3-5-2
f25c2561,4-2-3-1,3-4-3
44cd18c0,3-4-3,4-2-3-1
a720cc9e,4-5-1,4-3-3
c4ef65e4,4-5-1,4-4-2
d96be99d,4-2-3-1,4-2-3-1
6d059e4e,4-4-2,4-3-3
9ebfd27b,3-5-1-1,4-3-3
304dc26b,3-4-3,4-5-1
275000a3,4-2-2-2,4-4-1-1
b1b3ecb9,4-2-3-1,4-3-3
d7dce737,4-3-3,4-2-3-1
0e98ac46,4-2-3-1,5-3-2
dfe3c484,4-1-2-3,4-2-3-1
70d64db2,4-4-2,3-4-3
1cf63700,4-4-1-1,4-4-2
f81f42ed,4-3-3,4-4-1-1
f18931d9,3-4-3,3-4-3
1585521f,4-4-2,4-2-3-1
a479dc92,4-4-2,4-4-2
199aafa3,4-2-3-1,4-3-2-1
2f83e2ec,4-2-3-1,4-4-2
048d192d,3-4-3,3-4-3
78a41b8a,4-3-3,4-4-2
ab9171ec,4-2-3-1,4-2-2-2
11c702a4,4-3-3,4-4-1-1
7da1fc42,3-4-3,4-4-2
155ed776,4-2-3-1,4-2-3-1
424a0e74,4-3-3(d),4-3-2-1
73da64ff,3-4-3,3-4-3
b43525f5,3-5-2,4-3-3
11f75bcb,5-3-2,5-3-2
9e2f900f,4-3-3,4-5-1
4ee00470,4-4-2,3-5-2
fdbbce69,3-5-2,4-3-3
3424d0e6,3-4-3,3-5-2
7834b95f,4-2-3-1,3-4-3
6eb8787a,3-4-1-2,3-4-3
864d3ffd,4-4-2,4-1-4-1
f6cf8af5,5-3-2,4-4-1-1
d41003f2,4-4-2,4-2-3-1
3cefdf58,3-4-3,4-4-2
2849b3bf,4-2-3-1,4-5-1
4282f27d,4-3-3,4-4-2
b2dc70f2,4-4-2,4-4-2
b2cc19bf,4-4-2,3-3-2-2
172202bc,3-4-3,4-2-2-2
c91bcebc,3-5-1-1,4-4-2
03da14dd,4-3-3,3-4-3
113bc344,4-3-2-1,4-3-3
70104ce7,3-5-2,5-3-2
ae345878,3-4-3,5-3-2
5e8ab70a,4-4-1-1,4-2-3-1
fd125d0b,4-4-1-1,4-3-3
807a3956,4-4-2,4-3-3
499d50ec,3-5-2,3-5-1-1
a96b0eaa,4-4-2,4-3-3
78df644e,4-3-3,4-2-3-1
a624cbc4,4-2-3-1,4-4-2
236c48b6,3-4-3,4-3-3
77995c06,4-4-1-1,3-4-3
3ac99526,4-2-3-1,4-4-1-1
bc90e5b8,4-4-2(d),4-4-1-1
8d061522,4-2-3-1,4-5-1
0ea2d13d,3-5-2,3-5-2
dfc83a02,4-4-2,3-4-3
d6d1f3dc,4-2-2-2,3-4-3
aa480195,4-3-3,3-5-1-1
24bc9343,4-2-3-1,4-4-2
0ad47126,4-4-1-1,3-4-3
c150919a,4-5-1,4-3-3
2b611e0f,4-4-1-1,4-4-2
49a854c5,4-4-1-1,3-5-2
c9a6291f,3-4-3,4-2-3-1
1a4b3369,3-5-2,3-4-3
5765760d,3-4-3,3-4-3
0f0e0f7f,4-4-2,4-4-1-1
0d60e1e4,5-4-1,4-4-2
21c13e13,3-4-3,4-2-3-1
cb554100,4-3-3,5-4-1
a302fbdd,4-1-4-1,4-1-4-1
66efb2b9,3-5-2,3-4-3
cfc62400,4-1-4-1,4-2-3-1
0dbc6a97,3-4-3,4-2-3-1
fbda6872,4-4-1-1,4-4-1-1
92a410a2,4-4-2,3-5-2
4a14eedc,4-3-3,4-4-2
83bc0290,4-4-2,4-4-2(d)
baa538cc,3-4-3,3-4-3
3a114119,4-4-1-1,4-2-3-1
7c65617e,4-3-3,5-3-2
efda9b14,3-4-3,3-5-2
db3b2aca,4-2-3-1,4-2-3-1
4aa97fef,4-2-2-2,4-2-2-2
a91a2bf3,4-2-3-1,3-4-3
1e0cec3d,4-2-3-1,4-4-1-1
dbcf5536,4-3-3,4-4-2
14f71230,4-4-1-1,4-4-1-1
8a233cbd,4-2-3-1,3-4-3
347ec791,4-3-3,4-4-2
52419e39,4-2-3-1,4-3-3
8ff402f4,4-4-1-1,4-4-2
6e0cc46e,4-5-1,3-4-3
099b2800,4-4-2,3-4-3
f7ddcac0,4-5-1,4-3-3
d4cf1115,4-2-3-1,4-2-3-1
73b5607f,4-2-3-1,4-2-3-1
2f10aa8f,5-3-2,4-3-3
eaf5939d,4-2-3-1,4-4-1-1
1b7ef0bf,4-4-2,4-3-2-1
8ca205ce,4-2-3-1,4-3-2-1
029fd911,4-2-3-1,4-2-2-2
178a7528,3-4-3,4-2-2-2
2d7430b9,4-3-3,4-4-2
cd98063b,3-4-3,3-4-3
4365b452,4-2-3-1,4-2-3-1
17329e19,4-2-2-2,3-4-1-2
6b423cc3,4-3-3,4-3-3(d)
097569a9,4-3-3,4-2-3-1
790f1ce3,4-4-1-1,4-3-3
34b9d0ea,4-2-3-1,4-3-3
12c55371,4-2-3-1,4-2-3-1
317b694e,4-1-4-1,3-4-3
6ea3edf9,4-2-3-1,4-2-3-1
49d4cefb,4-3-3,4-4-2
f30add1b,3-4-3,4-4-2
07776252,4-2-3-1,4-4-2
409da328,4-4-1-1,4-2-3-1
8b61dc89,4-3-3,3-4-3
c82015ec,4-4-1-1,4-2-3-1
1913bdd6,4-2-3-1,4-2-3-1
ef6aade1,4-2-3-1,4-1-4-1
c892dd25,4-2-3-1,4-2-3-1
0abc466b,4-4-1-1,3-4-3
92d5a975,4-4-2,3-5-2
b1b1fcc9,4-2-3-1,4-1-4-1
d187fd93,3-5-1-1,4-5-1
690be862,4-3-3,4-2-3-1
0d761f4b,4-3-3,4-5-1
31a533e7,3-4-3,4-3-3
f0510a2c,4-4-2,3-4-3
8788e1c3,4-4-1-1,4-3-3
ca2f3a1a,4-2-3-1,4-4-2
508f7222,3-4-3,4-2-3-1
edf48b64,4-4-2,4-4-1-1
2a80724c,4-2-3-1,4-4-1-1
a26f1f91,4-3-3,4-4-2
a4051431,4-3-3,4-2-3-1
b4453679,4-3-3,4-3-3
1d0f3208,5-3-2,3-4-3
42fceb48,4-4-1-1,4-4-2
dcd9c8a8,4-3-3,4-2-3-1
5bc68150,4-2-3-1,4-2-3-1
55099119,4-4-2,4-2-3-1
19e56788,4-2-3-1,4-3-3
2d1547f5,3-4-3,4-2-3-1
5ab84ac7,4-2-3-1,4-2-3-1
3a995480,5-3-2,4-2-3-1
1def0427,4-3-3,4-2-3-1
cea73804,3-4-3,3-5-2
017448ed,4-2-3-1,3-5-2
eb2cc880,4-2-3-1,4-2-3-1
7e7a4e35,4-2-3-1,3-5-1-1
57dd6ca8,3-5-1-1,4-4-1-1
45e647f7,4-4-2,4-2-3-1
e1119830,4-4-2,4-1-4-1
2f39646c,4-2-3-1,4-4-2
22374439,4-2-3-1,4-2-3-1
085a3a26,3-4-3,3-4-3
481fc676,4-3-3,4-3-3
baf79461,4-2-3-1,4-2-3-1
