match_id,referee,ar1,ar2,fourth,var
9da7a1f8,Paolo Valeri,Domenico Rocca,Pasquale Capaldo,Lorenzo Maggioni,Marco Piccinini
155edfa9,Daniele Chiffi,Stefano Liberti,Lorenzo Gori,Alessandro Prontera,Massimiliano Irrati
0d5984e4,Maurizio Mariani,Alessandro Costanzo,Valerio Vecchi,Francesco Fourneau,Luca Pairetto
52d389e6,Gianluca Rocchi,Matteo Passeri,Alessandro Lo Cicero,Lorenzo Illuzzi,Fabrizio Pasqua
65316256,Daniele Doveri,Mauro Vivenzi,Sergio Ranghetti,Michael Fabbri,Daniele Orsato
15a48a02,Marco Guida,Lorenzo Manganelli,Tarcisio Villa,Federico Dionisi,Aleandro Di Paolo
dac442cc,Fabio Maresca,Giacomo Paganessi,Lucas Mondin,Paolo Valeri,Massimiliano Irrati
65350322,Davide Massa,Filippo Valeriani,Marco Bresmes,Antonio Rapuano,Daniele Chiffi
a12f8897,Giampaolo Calvarese,Giorgio Peretti,Daniele Bindoni,Antonio Giua,Gianluca Rocchi
18e2c00a,Luca Pairetto,Valentino Fiorito,Pasquale De Meo,Davide Ghersini,Aleandro Di Paolo
5ddc4157,Rosario Abisso,Rodolfo Di Vuolo,Damiano Di Iorio,Livio Marinelli,Daniele Doveri
7a311dd9,Piero Giacomelli,Lorenzo Manganelli,Matteo Bottegoni,Marco Serra,Marco Guida
7da5685f,Daniele Orsato,Filippo Meli,Stefano Del Giovane,Riccardo Ros,Luigi Nasca
7d3492a0,Federico La Penna,Dario Cecconi,Davide Imperiale,Federico Dionisi,Maurizio Mariani
1b7463ab,Marco Piccinini,Mauro Galetto,Emanuele Prenna,Daniele Minelli,Michael Fabbri
e77b4ee8,Gianluca Rocchi,Stefano Alassio,Alberto Tegoni,Gianluca Manganiello,Paolo Mazzoleni
b8d24d75,Fabio Maresca,Alessandro Costanzo,Mauro Vivenzi,Lorenzo Illuzzi,Rosario Abisso
384d0cd5,Marco Guida,Ciro Carbone,Salvatore Longo,Federico La Penna,Piero Giacomelli
8ef15379,Gianluca Manganiello,Sergio Ranghetti,Valerio Colarossi,Eugenio Abbattista,Luca Pairetto
10c1d3be,Maurizio Mariani,Giovanni Baccini,Alberto Santoro,Marco Piccinini,Giampaolo Calvarese
1a567ac6,Daniele Doveri,Alessandro Giallatini,Domenico Rocca,Davide Ghersini,Davide Massa
2fdd3ca1,Antonio Giua,Daniele Bindoni,Tarcisio Villa,Lorenzo Maggioni,Luigi Nasca
7210abad,Michael Fabbri,Stefano Liberti,Lorenzo Gori,Ivan Pezzuto,Paolo Mazzoleni
889c695c,Francesco Fourneau,Fabiano Preti,Robert Avalos,Manuel Volpi,Fabrizio Pasqua
14d20c4d,Daniele Chiffi,Giorgio Schenone,Alessio Tolfo,Gianluca Aureliano,Paolo Valeri
47b869bf,Massimiliano Irrati,Matteo Passeri,Alessandro Lo Cicero,Riccardo Ros,Daniele Orsato
3c6e39f7,Marco Di Bello,Mauro Galetto,Davide Imperiale,Antonio Di Martino,Gianluca Aureliano
1085d180,Giampaolo Calvarese,Rodolfo Di Vuolo,Pasquale De Meo,Lorenzo Maggioni,Gianluca Manganiello
69c87fd8,Piero Giacomelli,Stefano Del Giovane,Filippo Valeriani,Marco Piccinini,Massimiliano Irrati
833e8af0,Marco Guida,Valentino Fiorito,Dario Cecconi,Daniele Doveri,Paolo Mazzoleni
a2cc1cad,Maurizio Mariani,Giorgio Peretti,Emanuele Prenna,Antonio Giua,Fabio Maresca
b44bf8d9,Daniele Chiffi,Filippo Meli,Niccolò Pagliardini,Federico Dionisi,Aleandro Di Paolo
c7aef1f9,Paolo Valeri,Marco Bresmes,Enrico Caliari,Antonio Rapuano,Fabrizio Pasqua
e2fa228f,Daniele Orsato,Lorenzo Manganelli,Alessandro Giallatini,Francesco Fourneau,Luca Pairetto
fcd04483,Federico La Penna,Giacomo Paganessi,Lucas Mondin,Rosario Abisso,Gianluca Rocchi
add6aa58,Davide Massa,Damiano Di Iorio,Matteo Bottegoni,Daniele Minelli,Luigi Nasca
8f6f39fd,Gianluca Manganiello,Giovanni Baccini,Oreste Muto,Lorenzo Maggioni,Fabrizio Pasqua
11ba6feb,Luca Pairetto,Matteo Passeri,Vito Mastrodonato,Livio Marinelli,Aleandro Di Paolo
85ebe97d,Massimiliano Irrati,Alessandro Constanzo,Rodolfo Di Vuolo,Piero Giacomelli,Luigi Nasca
608ba7e4,Marco Piccinini,Alberto Tegoni,Mauro Vivenzi,Antonio Rapuano,Giampaolo Calvarese
6e569080,Fabio Maresca,Giorgio Schenone,Tarcisio Villa,Federico Dionisi,Marco Di Bello
4215369c,Paolo Valeri,Sergio Ranghetti,Stefano Liberti,Juan Sacchi,Daniele Chiffi
d39cb4e3,Marco Guida,Salvatore Longo,Valerio Colarossi,Antonio Di Martino,Federico La Penna
3dd32d74,Rosario Abisso,Alessio Tolfo,Domenico Rocca,Marco Serra,Davide Massa
ca532f16,Gianluca Rocchi,Daniele Bindoni,Alessandro Lo Cicero,Maurizio Mariani,Paolo Mazzoleni
328d9e11,Antonio Giua,Stefano Alassio,Lorenzo Gori,Eugenio Abbattista,Daniele Doveri
05650a7d,Rosario Abisso,Ciro Carbone,Andrea Tardino,Simone Sozza,Gianluca Rocchi
95476842,Giovanni Ayroldi,Filippo Valeriani,Luigi Rossi,Luca Massimi,Federico La Penna
069123b2,Davide Massa,Marco Bresmes,Davide Imperiale,Davide Ghersini,Luigi Nasca
71c493e6,Giampaolo Calvarese,Pasquale De Meo,Matteo Bottegoni,Juan Sacchi,Gianluca Manganiello
6ed7c7da,Daniele Chiffi,Valentino Fiorito,Damiano Di Iorio,Manuel Volpi,Aleandro Di Paolo
d2bd21de,Eugenio Abbattista,Stefano Del Giovane,Giuseppe Perrotti,Marco Serra,Luca Banti
705f5fe5,Maurizio Mariani,Alessandro Giallatini,Enrico Caliari,Riccardo Ros,Piero Giacomelli
27ba435a,Daniele Doveri,Giacomo Paganessi,Lucas Mondin,Luca Pairetto,Massimiliano Irrati
e128fda4,Marco Di Bello,Dario Cecconi,Mauro Galetto,Antonio Giua,Marco Guida
588b69d5,Daniele Orsato,Lorenzo Manganelli,Fabiano Preti,Marco Piccinini,Paolo Mazzoleni
6d15b9b8,Federico La Penna,Enrico Caliari,Lorenzo Gori,Lorenzo Maggioni,Giampaolo Calvarese
d5ac1520,Luca Pairetto,Alessio Tolfo,Giovanni Baccini,Michael Fabbri,Daniele Chiffi
859ed9c8,Antonio Giua,Valerio Colarossi,Salvatore Affatato,Livio Marinelli,Davide Massa
f525b6e8,Gianluca Manganiello,Alberto Tegoni,Alberto Santoro,Manuel Volpi,Rosario Abisso
ab64eb44,Piero Giacomelli,Valentino Fiorito,Tarcisio Villa,Daniele Doveri,Luca Banti
4f400c38,Marco Guida,Filippo Meli,Sergio Ranghetti,Marco Di Bello,Paolo Mazzoleni
a97c607e,Paolo Valeri,Stefano Alassio,Christian Rossi,Francesco Fourneau,Fabrizio Pasqua
c7b804c0,Fabio Maresca,Stefano Liberti,Domenico Rocca,Alessandro Prontera,Maurizio Mariani
bd1039f3,Massimiliano Irrati,Emanuele Prenna,Davide Imperiale,Gianluca Aureliano,Luigi Nasca
ac261955,Marco Piccinini,Salvatore Longo,Marco Scatragli,Antonio Di Martino,Gianluca Rocchi
8eb861f9,Daniele Doveri,Giorgio Schenone,Mauro Vivenzi,Gianluca Manganiello,Maurizio Mariani
22a89a37,Lorenzo Maggioni,Giacomo Paganessi,Antonio Vono,Eugenio Abbattista,Daniele Orsato
ae7acfba,Davide Massa,Fabiano Preti,Lorenzo Manganelli,Antonio Giua,Massimiliano Irrati
d0a7b712,Gianluca Aureliano,Matteo Bottegoni,Marco Bresmes,Ivan Pezzuto,Luigi Nasca
5bfe966b,Giampaolo Calvarese,Ciro Carbone,Alessandro Lo Cicero,Juan Sacchi,Piero Giacomelli
66a750bd,Daniele Chiffi,Damiano Di Iorio,Valerio Vecchi,Marco Guida,Paolo Mazzoleni
f09e4b58,Fabrizio Pasqua,Daniele Bindoni,Matteo Passeri,Valerio Marini,Aleandro Di Paolo
ab419e0b,Rosario Abisso,Giorgio Peretti,Rodolfo Di Vuolo,Federico La Penna,Gianluca Rocchi
e67f3da1,Manuel Volpi,Filippo Valeriani,Mauro Galetto,Riccardo Ros,Michael Fabbri
d2da585b,Francesco Fourneau,Alessandro Giallatini,Alessandro Costanzo,Marco Piccinini,Luca Banti
3ed750d6,Luca Pairetto,Stefano Alassio,Pasquale Capaldo,Gianluca Aureliano,Luigi Nasca
e5481cdd,Paolo Valeri,Stefano Del Giovane,Emanuele Prenna,Alessandro Prontera,Massimiliano Irrati
5d41021d,Simone Sozza,Filippo Meli,Daniele Marchi,Riccardo Ros,Antonio Giua
dd1b303e,Fabio Maresca,Alberto Tegoni,Valerio Colarossi,Rosario Abisso,Michael Fabbri
f37d9898,Fabrizio Pasqua,Lucas Mondin,Pasquale De Meo,Gianluca Manganiello,Davide Massa
6f8b0e57,Daniele Orsato,Lorenzo Manganelli,Alessandro Giallatini,Federico La Penna,Piero Giacomelli
b0e8501c,Luca Massimi,Valentino Fiorito,Vito Mastrodonato,Marco Guida,Aleandro Di Paolo
0a478689,Marco Di Bello,Domenico Rocca,Orlando Pagnotta,Daniele Doveri,Giampaolo Calvarese
7c93a395,Davide Ghersini,Alessio Tolfo,Niccolò Pagliardini,Valerio Marini,Maurizio Mariani
710a1dbf,Marco Piccinini,Sergio Ranghetti,Tarcisio Villa,Juan Sacchi,Luca Banti
d1352c1c,Michael Fabbri,Edoardo Raspollini,Alessio Saccenti,Eugenio Abbattista,Antonio Giua
671ca1ba,Giampaolo Calvarese,Giovanni Baccini,Valerio Vecchi,Federico Dionisi,Aleandro Di Paolo
a49b41b1,Piero Giacomelli,Giorgio Peretti,Daniele Bindoni,Daniele Doveri,Luigi Nasca
6277f415,Gianluca Rocchi,Giorgio Schenone,Giacomo Paganessi,Daniele Orsato,Luca Banti
d4584839,Marco Serra,Lorenzo Gori,Pasquale Cangiano,Luca Pairetto,Gianluca Manganiello
73dc3e92,Alessandro Prontera,Manuel Robilotta,Gianluca Sechi,Simone Sozza,Marco Piccinini
014d1244,Massimiliano Irrati,Ciro Carbone,Alessandro Costanzo,Federico La Penna,Paolo Mazzoleni
a2f2dce1,Maurizio Mariani,Fabiano Preti,Salvatore Longo,Marco Di Bello,Fabio Maresca
9d9f22b7,Antonio Di Martino,Luigi Rossi,Mattia Scarpa,Rosario Abisso,Paolo Valeri
6fc1b0dd,Daniel Amabile,F. Schirru,Marcello Rossi,Fabrizio Pasqua,Davide Massa
34e95e35,Rosario Abisso,Valerio Colarossi,Giovanni Baccini,Juan Sacchi,Piero Giacomelli
e0a20cfe,Daniele Chiffi,Fabiano Preti,Luigi Rossi,Antonio Giua,Massimiliano Irrati
a3e10e13,Maurizio Mariani,Emanuele Prenna,Damiano Margani,Riccardo Ros,Gianluca Aureliano
640f64f3,Giovanni Ayroldi,Alessandro Giallatini,Giuseppe Maccaddino,Gianluca Manganiello,Luca Banti
e2711951,Livio Marinelli,Oreste Muto,Domenico Palermo,Michael Fabbri,Aleandro Di Paolo
bd0688ef,Marco Piccinini,Matteo Passeri,Domenico Rocca,Federico Dionisi,Giampaolo Calvarese
3019a52b,Federico La Penna,Marco Bresmes,Valerio Vecchi,Davide Ghersini,Davide Massa
63e992fa,Massimiliano Irrati,Davide Imperiale,Vittorio Di Gioia,Simone Sozza,Marco Guida
68fb3c72,Davide Massa,Pasquale De Meo,Francesco Fiore,Antonio Di Martino,Daniele Chiffi
0505790f,Federico Dionisi,Sergio Ranghetti,Alessio Berti,Marco Serra,Daniele Doveri
87f435d8,Giampaolo Calvarese,Valentino Fiorito,Stefano Liberti,Fabio Maresca,Piero Giacomelli
f35a0315,Davide Ghersini,Stefano Del Giovane,David Miele,Marco Piccinini,Luca Banti
671a6bea,Manuel Volpi,Dario Cecconi,Manuel Robilotta,Riccardo Ros,Aleandro Di Paolo
28218c1b,Juan Sacchi,Alessandro Lo Cicero,Christian Rossi,Francesco Fourneau,Federico La Penna
25339616,Luca Pairetto,Mauro Galetto,Andrea Zingarelli,Giovanni Ayroldi,Maurizio Mariani
813850ed,Marco Di Bello,Alberto Tegoni,Salvatore Longo,Rosario Abisso,Luigi Nasca
ddc857bc,Paolo Valeri,Alessio Tolfo,F. Schirru,Luca Massimi,Fabrizio Pasqua
5ca8fe51,Alessandro Prontera,Filippo Valeriani,Thomas Ruggieri,Daniele Chiffi,Luca Pairetto
1d2d65d6,Marco Piccinini,Lucas Mondin,Vito Mastrodonato,Livio Marinelli,Luigi Nasca
895c84f1,Fabio Maresca,Alessandro Costanzo,Sergio Ranghetti,Fabrizio Pasqua,Giampaolo Calvarese
853ed5b4,Piero Giacomelli,Enrico Caliari,Matteo Bottegoni,Gianluca Manganiello,Gianluca Aureliano
4898e655,Ivan Pezzuto,Giorgio Peretti,Alessandro Cipressa,Antonio Rapuano,Michael Fabbri
2652d66f,Rosario Abisso,Valerio Vecchi,Marco Scatragli,Marco Piccinini,Fabio Maresca
27a44970,Fabrizio Pasqua,Giovanni Baccini,Mattia Scarpa,Davide Ghersini,Daniele Orsato
f89e07c4,Marco Guida,Ciro Carbone,Salvatore Longo,Davide Massa,Massimiliano Irrati
0ef09e99,Antonio Giua,Valerio Colarossi,Andrea Tardino,Livio Marinelli,Luca Banti
04102e2d,Simone Sozza,Stefano Alassio,Giuseppe Perrotti,Eugenio Abbattista,Marco Di Bello
a812c1ea,Marco Serra,Rodolfo Di Vuolo,Edoardo Raspollini,Luca Pairetto,Paolo Valeri
2f58ef6d,Daniele Orsato,Filippo Meli,Marco Bresmes,Antonio Giua,Davide Massa
c51b8075,Maurizio Mariani,Alessandro Costanzo,Daniele Bindoni,Fabio Maresca,Massimiliano Irrati
fe73c95f,Francesco Fourneau,Alessandro Lo Cicero,Dario Cecconi,Ivan Pezzuto,Rosario Abisso
fb7f9915,Daniele Doveri,Stefano Liberti,Luigi Rossi,Lorenzo Illuzzi,Aleandro Di Paolo
86fc57b5,Federico La Penna,Alessio Tolfo,Michele Lombardi,Valerio Marini,Paolo Valeri
b6c6dd04,Gianluca Manganiello,Giacomo Paganessi,Damiano Di Iorio,Eugenio Abbattista,Luca Banti
3f8a8da5,Michael Fabbri,Pasquale Capaldo,Gianluca Sechi,Riccardo Ros,Marco Guida
8c70e4d2,Giovanni Ayroldi,Stefano Del Giovane,Mauro Galetto,Marco Piccinini,Paolo Mazzoleni
0390eade,Antonio Rapuano,Tarcisio Villa,Fabrizio Lombardo,Marco Serra,Piero Giacomelli
efe8db7d,Marco Guida,Filippo Valeriani,Alessandro Constanzo,Alessandro Prontera,Aleandro Di Paolo
ed9e30e7,Giampaolo Calvarese,Giorgio Peretti,Oreste Muto,Manuel Volpi,Luca Banti
66c85475,Davide Massa,Stefano Alassio,Matteo Bottegoni,Gianluca Manganiello,Marco Di Bello
4a784435,Massimiliano Irrati,Valentino Fiorito,Andrea Zingarelli,Federico Dionisi,Paolo Mazzoleni
c04496c5,Antonio Di Martino,Giacomo Paganessi,Vittorio Di Gioia,Giovanni Ayroldi,Daniele Chiffi
d2315e70,Daniele Doveri,Domenico Rocca,Salvatore Affatato,Ivan Pezzuto,Paolo Valeri
537f2b44,Valerio Marini,Daniele Bindoni,Riccardo Annaloro,Luca Pairetto,Daniele Orsato
64b18020,Francesco Fourneau,Fabiano Preti,Vito Mastrodonato,Marco Piccinini,Maurizio Mariani
55ef3ddd,Fabrizio Pasqua,Pasquale De Meo,Davide Imperiale,Davide Ghersini,Federico La Penna
ccde29ed,Piero Giacomelli,Sergio Ranghetti,Lucas Mondin,Michael Fabbri,Luigi Nasca
6093ca64,Federico Dionisi,Rodolfo Di Vuolo,Andrea Tardino,Valerio Marini,Aleandro Di Paolo
6e9788e7,Marco Piccinini,Matteo Passeri,Stefano Liberti,Luca Pairetto,Fabio Maresca
e2a5c42a,Michael Fabbri,Filippo Meli,Robert Avalos,Antonio Rapuano,Luca Banti
e6ef7801,Marco Di Bello,Salvatore Longo,Dario Cecconi,Antonio Di Martino,Marco Guida
59f00a82,Daniele Chiffi,Alberto Tegoni,Niccolò Pagliardini,Alessandro Prontera,Davide Massa
8314abe6,Rosario Abisso,Ciro Carbone,Alessandro Cipressa,Eugenio Abbattista,Daniele Doveri
be251e3d,Daniele Orsato,Daniele Bindoni,Emanuele Prenna,Antonio Giua,Giampaolo Calvarese
57755213,Maurizio Mariani,Damiano Di Iorio,Marco Scatragli,Ivan Pezzuto,Francesco Fourneau
3efc9351,Federico La Penna,Stefano Del Giovane,Alessandro Lo Cicero,Fabrizio Pasqua,Massimiliano Irrati
0889467c,Juan Sacchi,Domenico Palermo,F. Schirru,Manuel Volpi,Paolo Mazzoleni
8f049744,Paolo Valeri,Valerio Colarossi,Giovanni Baccini,Francesco Fourneau,Gianluca Aureliano
05327d94,Eugenio Abbattista,Mauro Galetto,Vittorio Di Gioia,Luca Massimi,Luca Banti
fd391825,Giovanni Ayroldi,Fabiano Preti,Giuseppe Maccaddino,Valerio Marini,Gianluca Manganiello
297456f4,Gianluca Aureliano,Filippo Valeriani,Daniele Marchi,Antonio Di Martino,Marco Di Bello
1d982a6b,Federico La Penna,Giacomo Paganessi,Fabrizio Lombardo,Lorenzo Maggioni,Michael Fabbri
d9fa0ada,Davide Massa,Filippo Meli,Stefano Alassio,Juan Sacchi,Paolo Mazzoleni
f34a17fc,Daniele Doveri,Salvatore Longo,Stefano Del Giovane,Davide Ghersini,Maurizio Mariani
da88eb92,Massimiliano Irrati,Alessio Tolfo,Domenico Rocca,Marco Serra,Luca Pairetto
1342ef74,Francesco Fourneau,Sergio Ranghetti,Marco Bresmes,Federico Dionisi,Aleandro Di Paolo
fe4a67f1,Fabrizio Pasqua,Giorgio Peretti,Valerio Vecchi,Riccardo Ros,Rosario Abisso
713a05a0,Marco Guida,Valentino Fiorito,Gianluca Sechi,Livio Marinelli,Paolo Valeri
50294529,Juan Sacchi,Matteo Passeri,Robert Avalos,Ivan Pezzuto,Marco Guida
34d0c3c5,Antonio Rapuano,Marco Scatragli,Michele Grossi,Daniel Amabile,Luca Banti
5f84e7d6,Fabio Maresca,Mauro Vivenzi,Marco Bresmes,Federico Dionisi,Maurizio Mariani
91f4fc0c,Davide Ghersini,Michele Lombardi,Luigi Lanotte,Marco Piccinini,Aleandro Di Paolo
6f88f246,Daniele Chiffi,Christian Rossi,Filippo Bercigli,Gianluca Aureliano,Luca Pairetto
1e1de965,Federico La Penna,Dario Cecconi,Rodolfo Di Vuolo,Fabrizio Pasqua,Rosario Abisso
1fd43ae7,Gianluca Manganiello,Giovanni Baccini,Manuel Robilotta,Giacomo Camplone,Paolo Mazzoleni
c0cdd5ef,Livio Marinelli,Luigi Rossi,Andrea Zingarelli,Francesco Fourneau,Davide Massa
bab2a928,Giampaolo Calvarese,Alessandro Costanzo,Francesco Fiore,Daniele Paterna,Luigi Nasca
91e79ece,Paolo Valeri,Alessandro Giallatini,Valerio Colarossi,Daniele Doveri,Massimiliano Irrati
a1946d0e,Massimiliano Irrati,Valentino Fiorito,Giovanni Baccini,Davide Ghersini,Daniele Chiffi
6fe2a910,Fabrizio Pasqua,Matteo Bottegoni,Fabrizio Lombardo,Juan Sacchi,Aleandro Di Paolo
bdbd3cea,Davide Massa,Davide Imperiale,Andrea Tardino,Livio Marinelli,Federico La Penna
4b30dfa6,Gianluca Aureliano,Ciro Carbone,Orlando Pagnotta,Alessandro Prontera,Luca Banti
dac00d76,Rosario Abisso,Alessandro Lo Cicero,Alessio Tolfo,Francesco Fourneau,Paolo Mazzoleni
529dc319,Marco Serra,Lucas Mondin,Pietro Dei Giudici,Daniele Orsato,Paolo Valeri
7ef8ee8f,Valerio Marini,Niccolò Pagliardini,Antonio Vono,Lorenzo Maggioni,Piero Giacomelli
2813d64e,Marco Di Bello,Alberto Tegoni,Daniele Bindoni,Gianluca Manganiello,Giampaolo Calvarese
52feedf3,Daniele Doveri,Giacomo Paganessi,Edoardo Raspollini,Antonio Rapuano,Luigi Nasca
d930fb08,Maurizio Mariani,Emanuele Prenna,Tarcisio Villa,Antonio Di Martino,Luca Pairetto
3dbc3efe,Daniele Chiffi,Damiano Di Iorio,Oreste Muto,Antonio Di Martino,Davide Massa
bbc484d9,Daniele Orsato,Ciro Carbone,Alessandro Giallatini,Marco Di Bello,Paolo Mazzoleni
f124eb7b,Paolo Valeri,Fabiano Preti,Marco Bresmes,Maurizio Mariani,Massimiliano Irrati
93ef5099,Gianluca Manganiello,Rodolfo Di Vuolo,Alessandro Cipressa,Simone Sozza,Fabrizio Pasqua
7b689c67,Juan Sacchi,Pasquale De Meo,F. Schirru,Giacomo Camplone,Michael Fabbri
930b2d30,Fabio Maresca,Filippo Meli,Orlando Pagnotta,Antonio Giua,Marco Guida
325e496e,Livio Marinelli,Alessandro Costanzo,Luigi Rossi,Luca Massimi,Luigi Nasca
a4e5ebed,Giampaolo Calvarese,Mauro Vivenzi,Stefano Liberti,Gianluca Aureliano,Aleandro Di Paolo
50ad79b4,Daniele Doveri,Giorgio Peretti,Valerio Vecchi,Antonio Rapuano,Luca Banti
d5c7938e,Simone Sozza,Salvatore Longo,Domenico Palermo,Michael Fabbri,Luca Pairetto
08beb229,Antonio Giua,Enrico Caliari,Daniele Marchi,Ivan Pezzuto,Aleandro Di Paolo
b51058d7,Davide Massa,Alberto Tegoni,Pasquale Capaldo,Eugenio Abbattista,Massimiliano Irrati
44411178,Rosario Abisso,Lucas Mondin,Vito Mastrodonato,Gianluca Manganiello,Paolo Mazzoleni
7201e4de,Fabrizio Pasqua,Daniele Bindoni,Edoardo Raspollini,Livio Marinelli,Daniele Doveri
f015f974,Maurizio Mariani,Salvatore Affatato,Christian Rossi,Riccardo Ros,Piero Giacomelli
8b07dcf5,Giampaolo Calvarese,Giacomo Paganessi,Davide Imperiale,Antonio Di Martino,Daniele Chiffi
851607c8,Federico La Penna,Matteo Passeri,Alessio Berti,Marco Piccinini,Luigi Nasca
7b0d0f68,Marco Di Bello,Sergio Ranghetti,Alessandro Lo Cicero,Juan Sacchi,Paolo Valeri
2bb01afd,Francesco Fourneau,Stefano Del Giovane,Filippo Valeriani,Alessandro Prontera,Luca Banti
c3cb40d3,Antonio Di Martino,Mauro Vivenzi,Emanuele Prenna,Luca Massimi,Gianluca Manganiello
2266b847,Luca Pairetto,Alessandro Constanzo,Mauro Galetto,Eugenio Abbattista,Michael Fabbri
b021ae83,Daniele Doveri,Fabiano Preti,Stefano Liberti,Maurizio Mariani,Massimiliano Irrati
df0a6d79,Paolo Valeri,Alessio Tolfo,Marcello Rossi,Marco Piccinini,Gianluca Aureliano
4cdf47d4,Daniele Orsato,Ciro Carbone,Valerio Colarossi,Antonio Giua,Paolo Mazzoleni
e4e6e1f4,Piero Giacomelli,Francesco Fiore,Luigi Lanotte,Marco Serra,Luigi Nasca
842b86b0,Riccardo Ros,Alessandro Giallatini,Pietro Dei Giudici,Simone Sozza,Aleandro Di Paolo
b5f73bdc,Davide Massa,Filippo Meli,Stefano Alassio,Francesco Fourneau,Giampaolo Calvarese
2dd73236,Ivan Pezzuto,Giorgio Peretti,Michele Grossi,Fabrizio Pasqua,Luca Banti
1dab0587,Rosario Abisso,Marco Bresmes,Pasquale De Meo,Juan Sacchi,Marco Di Bello
c2e0d138,Francesco Fourneau,Stefano Del Giovane,Manuel Robilotta,Antonio Rapuano,Piero Giacomelli
a69937eb,Gianluca Manganiello,Matteo Bottegoni,Thomas Ruggieri,Simone Sozza,Pierluigi Pairetto
0d8fbf46,Giampaolo Calvarese,Lucas Mondin,Giovanni Baccini,Alessandro Prontera,Aleandro Di Paolo
7d1527e6,Fabrizio Pasqua,Matteo Passeri,Enrico Caliari,Federico La Penna,Fabio Maresca
5bac0634,Antonio Giua,Domenico Rocca,Andrea Tardino,Ivan Pezzuto,Luigi Nasca
45ea2eb0,Michael Fabbri,Tarcisio Villa,Marco Scatragli,Gianluca Aureliano,Paolo Valeri
91d5a777,Marco Piccinini,Fabrizio Lombardo,Giuseppe Perrotti,Manuel Volpi,Marco Guida
dde07477,Maurizio Mariani,Daniele Bindoni,Davide Imperiale,Rosario Abisso,Daniele Doveri
c46eb263,Marco Di Bello,Salvatore Longo,Dario Cecconi,Giovanni Ayroldi,Massimiliano Irrati
7ca08670,Daniele Orsato,Alberto Tegoni,Sergio Ranghetti,Daniele Chiffi,Paolo Mazzoleni
fe3251cd,Fabio Maresca,Pasquale Capaldo,Damiano Margani,Livio Marinelli,Fabrizio Pasqua
89bf4a35,Federico La Penna,Alessandro Giallatini,Mauro Vivenzi,Michael Fabbri,Paolo Mazzoleni
56d99aa2,Piero Giacomelli,Stefano Liberti,Mauro Galetto,Antonio Di Martino,Giampaolo Calvarese
1cacbabc,Giovanni Ayroldi,Niccolò Pagliardini,Alessio Saccenti,Marco Serra,Luca Banti
